Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Catalog,Primary Shape,Secondary Shape,Filename,Internal ID,Unique Entry ID
suit with stand-up collar,Avocado,No,1800,450,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; formal; work,Yes,For sale,Overall,L,TopsTexOnepieceOverallLHighcollar1,7569,ag8zvhRSMjHXZg72H
suit with stand-up collar,White,No,1800,450,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; formal; work,Yes,For sale,Overall,L,TopsTexOnepieceOverallLHighcollar2,7570,HgHRXi8dLSbjsXwYE
suit with stand-up collar,Beige,No,1800,450,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; formal; work,Yes,For sale,Overall,L,TopsTexOnepieceOverallLHighcollar3,7571,BncnM5Ny97bTZPwYY
sunflower dress,White,No,1500,375,White,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,Yes,For sale,Balloon,N,TopsTexOnepieceBalloonNSunflower0,4432,ez9RRPbuebxXe5dcF
sunflower dress,Orange,No,1500,375,Orange,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,Yes,For sale,Balloon,N,TopsTexOnepieceBalloonNSunflower1,9428,pzCD5hEGe97653ZKB
sunflower dress,Navy blue,No,1500,375,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,Yes,For sale,Balloon,N,TopsTexOnepieceBalloonNSunflower2,9429,iXPxerNqpsTjkwed6
superhero uniform,Blue,No,3640,910,Blue,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Yes,For sale,Overall,L,TopsTexOnepieceOverallLSuper0,4475,62LLmjmBRQSkAPSPT
superhero uniform,Red,No,3640,910,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Yes,For sale,Overall,L,TopsTexOnepieceOverallLSuper1,9493,ssWu6a3nftC77rCDn
superhero uniform,Black,No,3640,910,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Yes,For sale,Overall,L,TopsTexOnepieceOverallLSuper2,9494,Nryqdz8jDL6ShaRst
superhero uniform,Green,No,3640,910,Green,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Yes,For sale,Overall,L,TopsTexOnepieceOverallLSuper3,9495,3cCrJwA2zaZDr8ZmF
suspender outfit,Blue,No,1900,475,Blue,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; formal; party,Yes,For sale,Overall,L,TopsTexOnepieceOverallLSuspenders0,3707,YxBtGrK5ioQki5irk
suspender outfit,Gray,No,1900,475,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; formal; party,Yes,For sale,Overall,L,TopsTexOnepieceOverallLSuspenders1,8624,uKvphqcJQ4avZXurv
suspender outfit,Pink,No,1900,475,Pink,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; formal; party,Yes,For sale,Overall,L,TopsTexOnepieceOverallLSuspenders2,8625,6gudRaQbCXiHwpA4J
suspender outfit,Black,No,1900,475,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; formal; party,Yes,For sale,Overall,L,TopsTexOnepieceOverallLSuspenders3,8626,XQkDviKtvYmPYBtCp
suspender outfit,Light green,No,1900,475,Green,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Elegant,everyday; formal; party,Yes,For sale,Overall,L,TopsTexOnepieceOverallLSuspenders4,8627,3ezeLjvNrDStX9uew
sweater dress,Olive,No,1470,367,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; comfy,Yes,For sale,Rib,L,TopsTexOnepieceRibLKnit0,3234,2v8jNW2Kh3H7nkZPg
sweater dress,Beige,No,1470,367,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; comfy,Yes,For sale,Rib,L,TopsTexOnepieceRibLKnit1,4158,Q87hhz8nTtAd9KJgB
sweater dress,Dark brown,No,1470,367,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; comfy,Yes,For sale,Rib,L,TopsTexOnepieceRibLKnit2,4159,ujgvGBF88x82HtJzH
sweet dress,White,No,2700,675,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,fairy tale; party; theatrical,Yes,For sale,Balloon,H,TopsTexOnepieceBalloonHAngel0,4686,Yrv7bfwGNXfzrYZ3E
sweet dress,Purple,No,2700,675,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,fairy tale; party; theatrical,Yes,For sale,Balloon,H,TopsTexOnepieceBalloonHAngel1,9496,JKFW5b6hhdpetxynw
sweetheart dress,Navy blue,No,1600,400,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,A-long,L,TopsTexOnepieceAlongLBustier0,3696,oMeCzR5LtTqcAi46T
sweetheart dress,Peacock blue,No,1600,400,Green,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,A-long,L,TopsTexOnepieceAlongLBustier1,9026,edYDKbgKaiqGKWXDj
sweetheart dress,Beige,No,1600,400,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,A-long,L,TopsTexOnepieceAlongLBustier2,9027,zwLZ9zybcGNDQmt9r
sweetheart dress,Greige,No,1600,400,Gray,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,A-long,L,TopsTexOnepieceAlongLBustier3,9028,ESQDqdF8dFyo68Kr5
sweetheart dress,Moss green,No,1600,400,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,A-long,L,TopsTexOnepieceAlongLBustier4,9029,32n3WfzP7GQeGvBrE
tango dress,Red,No,2600,650,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,For sale,Box,N,TopsTexOnepieceBoxNTango0,5815,BprKNLQFLnCrqJcib
tango dress,Black,No,2600,650,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,For sale,Box,N,TopsTexOnepieceBoxNTango1,7881,7hhyw8RsefYkrtFgt
tango dress,Pink,No,2600,650,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,For sale,Box,N,TopsTexOnepieceBoxNTango2,7882,zZxLfPRGQtZN4suEN
tango dress,Blue,No,2600,650,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,For sale,Box,N,TopsTexOnepieceBoxNTango3,7883,xpnNT7ezkqEGSpEp3
tango dress,Purple,No,2600,650,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,For sale,Box,N,TopsTexOnepieceBoxNTango4,7884,qCY6o6iYiwbHWMNzH
tango dress,Green,No,2600,650,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,For sale,Box,N,TopsTexOnepieceBoxNTango5,7885,ym65t9BuCJZomJ7dv
tee dress,Black,No,1500,375,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,Box,H,TopsTexOnepieceBoxHTshirts0,4559,uP7oK4GMd7KE3z723
tee dress,Beige,No,1500,375,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; comfy,Yes,For sale,Box,H,TopsTexOnepieceBoxHTshirts1,8383,WkSnZbnr2ZD9mxnQa
tee dress,Navy blue,No,1500,375,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,Box,H,TopsTexOnepieceBoxHTshirts2,8384,Y5nxPXj6GJJEC3eH3
tee dress,White,No,1500,375,White,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,Box,H,TopsTexOnepieceBoxHTshirts3,8385,ctRP6x3xsCaANRKEG
tee dress,Olive,No,1500,375,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,Box,H,TopsTexOnepieceBoxHTshirts4,8386,gt5kWBvPBtXEeFyHk
tee dress,Red,No,1500,375,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,Box,H,TopsTexOnepieceBoxHTshirts5,8387,LFi6EScuAF7vz7eq6
tiger-face tee dress,Black,No,1200,300,Orange,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Gorgeous,everyday; goth; comfy,Yes,For sale,Box,H,TopsTexOnepieceBoxHTiger0,4467,vQNGFq2nRMTWpzKCA
tiger-face tee dress,White,No,1200,300,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Gorgeous,everyday; goth; comfy,Yes,For sale,Box,H,TopsTexOnepieceBoxHTiger1,8379,qg8G9hSMvLDDMd94J
tiger-face tee dress,Purple,No,1200,300,Orange,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Gorgeous,everyday; goth; comfy,Yes,For sale,Box,H,TopsTexOnepieceBoxHTiger2,8380,gyApPxgiZiECXD3z4
tiger-face tee dress,Pink,No,1200,300,Orange,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Gorgeous,everyday; goth; comfy,Yes,For sale,Box,H,TopsTexOnepieceBoxHTiger3,8381,cYc79javtdKuJmHFY
tiger-face tee dress,Yellow,No,1200,300,Orange,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Gorgeous,everyday; goth; comfy,Yes,For sale,Box,H,TopsTexOnepieceBoxHTiger4,8382,qicKv8gd3S7AhJoeA
tight punk outfit,Black,No,1920,480,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,theatrical,Yes,For sale,Overall,L,TopsTexOnepieceOverallLBondage0,4471,CgtCPJzTRFmQGDgeq
tight punk outfit,Red,No,1920,480,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,theatrical,Yes,For sale,Overall,L,TopsTexOnepieceOverallLBondage1,8571,MdftJJNMjsTFrNCkT
toga,Red,No,2520,630,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; theatrical,Yes,For sale,B-long,H,TopsTexOnepieceBlongHToga0,3570,JAYjXPPCjbZnNgSsx
toga,Purple,No,2520,630,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; theatrical,Yes,For sale,B-long,H,TopsTexOnepieceBlongHToga1,8126,ZLDncjdmLRePe5bqS
tropical muumuu,Mint,No,1800,450,Green,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,Yes,For sale,A-line,N,TopsTexOnepieceAlineNMuumuu0,2687,cWn8ZZpwoqWGBTLpu
tropical muumuu,White,No,1800,450,White,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,Yes,For sale,A-line,N,TopsTexOnepieceAlineNMuumuu1,9576,DAqP2u2cw8biwpwQY
tropical muumuu,Blue,No,1800,450,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,Yes,For sale,A-line,N,TopsTexOnepieceAlineNMuumuu2,9577,jGJFRa8QvihrvYLsu
tropical muumuu,Yellow,No,1800,450,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,Yes,For sale,A-line,N,TopsTexOnepieceAlineNMuumuu3,9578,TQ2zCN9ccFQ2xw62z
tropical muumuu,Pink,No,1800,450,Pink,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,Yes,For sale,A-line,N,TopsTexOnepieceAlineNMuumuu4,9579,tu6csuWYY939L6iHT
tuna-sushi costume,White,No,1920,480,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,For sale,Rib,N,TopsTexOnepieceRibNTuna,5615,wDxtwQAdiSc24wK4y
tweed dress,Yellow,No,1600,400,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,A-line,L,TopsTexOnepieceAlineLTweed0,2677,itQzhak6BKp5iHwGb
tweed dress,Pink,No,1600,400,Pink,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,A-line,L,TopsTexOnepieceAlineLTweed1,8803,zXE27nFtkpe9GduTj
tweed dress,Blue,No,1600,400,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,A-line,L,TopsTexOnepieceAlineLTweed2,8804,oJbETtFjGojnocBNb
Victorian dress,Navy blue,No,2520,630,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,Dress,L,TopsTexOnepieceDressLMexico0,9834,Zwvjd8zzJqhbiTACn
Victorian dress,Green,No,2520,630,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,Dress,L,TopsTexOnepieceDressLMexico1,12078,kst99iXpr9cX8vMBv
Victorian dress,Beige,No,2520,630,Beige,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,Dress,L,TopsTexOnepieceDressLMexico2,12079,Ck4FNxJMWnnPR546s
Victorian dress,Red,No,2520,630,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,Dress,L,TopsTexOnepieceDressLMexico3,12080,9NMWFcgyYpF33K7gu
Victorian dress,Blue,No,2520,630,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,Dress,L,TopsTexOnepieceDressLMexico4,12081,iAhPasxQcG292i2PM
Victorian dress,Orange,No,2520,630,Orange,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,Dress,L,TopsTexOnepieceDressLMexico5,12082,p5GdaCE5TpX2fAwid
visual-punk dress,Black,No,2040,510,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,party; theatrical; work,Yes,For sale,Balloon,H,TopsTexOnepieceBalloonHVisual0,11179,saDKL8jq7C4ALKtox
visual-punk outfit,Black,No,2040,510,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,party; theatrical; work,Yes,For sale,Overall,L,TopsTexOnepieceOverallLVisualBlack,4563,omTRcQc5nXbDjLuns
water-egg outfit,None,Yes,NFS,1200,Purple,Beige,1x1,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,Yes,Not for sale,Rib,N,TopsTexOnepieceRibNEggfish0,12454,A4kd9kjpNtpYua87N
watermelon dress,Red,No,1500,375,Red,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,fairy tale; party; vacation,Yes,For sale,A-line,N,TopsTexOnepieceAlineNWatermelon,3287,wPvkshyMWbTjNd3o8
wedding tuxedo,NA,No,12000,3000,White,Blue,1x1,Wedding Season,,All Year,No,1.2.0,Elegant,fairy tale; formal; theatrical,Yes,Not for sale,Overall,L,TopsTexOnepieceOverallLJune0,12497,cDKNzhCQK4dSqwFrS
wizard's robe,Blue,No,4000,1000,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; party,Yes,For sale,Robe,L,TopsTexOnepieceRobeLWizard0,4273,rnFGTmxH9YcuA2Zng
wizard's robe,Purple,No,4000,1000,Purple,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; party,Yes,For sale,Robe,L,TopsTexOnepieceRobeLWizard1,8691,bE78MLZ2XqMF7kCmr
wood-egg outfit,None,Yes,NFS,1200,Orange,Brown,1x1,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,Yes,Not for sale,Rib,N,TopsTexOnepieceRibNEggforest0,12452,9uhWMF8AZ6q2xP667
wrestler uniform,Red,No,1600,400,Red,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Yes,For sale,Overall,N,TopsTexOnepieceOverallNWrestling0,3610,u4gQ3iLFo2Bak3Mnm
wrestler uniform,Blue,No,1600,400,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Yes,For sale,Overall,N,TopsTexOnepieceOverallNWrestling1,8635,gtKAp6zzxK2kDuczn
wrestler uniform,Green,No,1600,400,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Yes,For sale,Overall,N,TopsTexOnepieceOverallNWrestling2,8636,nk8NaQmeFiLh5Evh7
wrestler uniform,Pink,No,1600,400,Pink,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Yes,For sale,Overall,N,TopsTexOnepieceOverallNWrestling3,8637,vRyR2hWbhttg25b4P
wrestler uniform,Black,No,1600,400,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Yes,For sale,Overall,N,TopsTexOnepieceOverallNWrestling4,8638,4MAjrPENyPKPt9Nvf
wrestler uniform,Yellow,No,1600,400,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Yes,For sale,Overall,N,TopsTexOnepieceOverallNWrestling5,8639,Ab95s2qkRJjr3mnhY
wrestling singlet,Red,No,1540,385,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,Overall,N,TopsTexOnepieceOverallNWrestler0,5127,ETjjiTgi7MJiCXcyE
wrestling singlet,Blue,No,1540,385,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,Overall,N,TopsTexOnepieceOverallNWrestler1,8647,4XbP7HPCtJ4gpHKq6
wrestling singlet,Green,No,1540,385,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,Overall,N,TopsTexOnepieceOverallNWrestler2,8648,KgGL36svvAxjF6w4G
zap suit,Pink,No,2760,690,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,For sale,Overall,L,TopsTexOnepieceOverallLHero0,3451,sEgjZrdSnzgefPNbw
zap suit,Blue,No,2760,690,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,For sale,Overall,L,TopsTexOnepieceOverallLHero1,11571,KKj4RqQvwcbJRoucW
zap suit,Green,No,2760,690,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,For sale,Overall,L,TopsTexOnepieceOverallLHero2,11572,mArcXNX82yu8c2Rx2
zap suit,Red,No,2760,690,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,For sale,Overall,L,TopsTexOnepieceOverallLHero3,11573,5cTSxD9oSJq3Scwaz
zap suit,Yellow,No,2760,690,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,For sale,Overall,L,TopsTexOnepieceOverallLHero4,11574,dEyPFMasDsEXcSrSk
zap suit,Black,No,2760,690,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,For sale,Overall,L,TopsTexOnepieceOverallLHero5,11575,7FFQSjvXS2ozNrmn3
zap suit,Silver,No,2760,690,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,For sale,Overall,L,TopsTexOnepieceOverallLHero6,11576,GsuyeK8A6J4L3que6
zap suit,White,No,2760,690,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,For sale,Overall,L,TopsTexOnepieceOverallLHero7,11577,Z36jhYQSHnq9kA59e
zigzag-print dress,Purple,No,2000,500,Purple,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Elegant,vacation,Yes,For sale,A-long,N,TopsTexOnepieceAlongNEthnic0,4616,dzdwMxg95PkB3fwxY
