Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID
standard umbrella stand,White,Body color,Dots,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,White,Green,1x1,NA,Crafting,,1.0.0,school,office,None,None,No,Supplies,No,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_1_1,1_1,3445,63njdNNQPcQAiqjsH
standard umbrella stand,White,Body color,Navy,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,White,Blue,1x1,NA,Crafting,,1.0.0,school,office,None,None,No,Supplies,No,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_1_2,1_2,3445,NBPqJEnKFws2F6J7s
standard umbrella stand,White,Body color,Red & white & blue,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,White,Colorful,1x1,NA,Crafting,,1.0.0,school,office,None,None,No,Supplies,No,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_1_3,1_3,3445,P9WENsCWkqRhf26yw
standard umbrella stand,Silver,Body color,Stripes,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,Gray,Colorful,1x1,NA,Crafting,,1.0.0,school,office,None,None,No,Supplies,No,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_2_0,2_0,3445,AJyYXEqRvtyDtoiZ3
standard umbrella stand,Silver,Body color,Dots,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,Gray,Green,1x1,NA,Crafting,,1.0.0,school,office,None,None,No,Supplies,No,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_2_1,2_1,3445,KM3HcP7F7NjTQemkt
standard umbrella stand,Silver,Body color,Navy,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,Gray,Blue,1x1,NA,Crafting,,1.0.0,school,office,None,None,No,Supplies,No,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_2_2,2_2,3445,P235CcHsrCbn6Mt5c
standard umbrella stand,Silver,Body color,Red & white & blue,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,Gray,Colorful,1x1,NA,Crafting,,1.0.0,school,office,None,None,No,Supplies,No,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_2_3,2_3,3445,SgSNqP9884H4MqyXT
standard umbrella stand,Green,Body color,Stripes,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,Green,Colorful,1x1,NA,Crafting,,1.0.0,school,office,None,None,No,Supplies,No,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_3_0,3_0,3445,gQGXZNreHmyAqh5hH
standard umbrella stand,Green,NA,Dots,Favorite umbrella,Yes,No,Yes,4,NFS,2250,Green,Green,1x1,NA,Crafting,,1.0.0,school,office,None,None,No,Supplies,No,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_3_1,3_1,3445,CznKexXwZWYXezpMx
standard umbrella stand,Green,NA,Navy,Favorite umbrella,Yes,No,Yes,4,NFS,2250,Green,Blue,1x1,NA,Crafting,,1.0.0,school,office,None,None,No,Supplies,No,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_3_2,3_2,3445,pudATZe499JWWSqEX
standard umbrella stand,Green,NA,Red & white & blue,Favorite umbrella,Yes,No,Yes,4,NFS,2250,Green,Colorful,1x1,NA,Crafting,,1.0.0,school,office,None,None,No,Supplies,No,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_3_3,3_3,3445,bPc2wKoyfWf5RAuKT
standing toilet,NA,NA,NA,NA,No,No,No,NA,1900,475,White,White,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,None,None,None,Yes,Toilet,No,Does not play music,No lighting,For sale,FtrWCUrinal,NA,1217,ub9ET6HqmoHDwc4Pu
Statue of Liberty,NA,NA,NA,NA,No,No,No,NA,NFS,2300,Green,Gray,1x1,NA,Gulliver,,1.0.0,folk art,expensive,None,None,Yes,Folk Craft Decor,Yes,Does not play music,Emission,Not for sale,FtrLiberty,NA,693,crNmwc4JvPDDaq7r2
stone arch,Natural,Color,NA,NA,Yes,Yes,No,7,NFS,13500,Gray,Gray,3x1,NA,Crafting,,1.0.0,garden,None,None,None,No,Arch,Yes,Does not play music,No lighting,Not for sale,FtrRockArch_Remake_0_0,0_0,11941,oo93sL63SPH5ikhAZ
stone arch,Mossy,Color,NA,NA,Yes,Yes,No,7,NFS,13500,Gray,Green,3x1,NA,Crafting,,1.0.0,garden,None,None,None,No,Arch,Yes,Does not play music,No lighting,Not for sale,FtrRockArch_Remake_1_0,1_0,11941,8JFGZRrTeQhZYAPXv
stone lion-dog,Natural,Color,NA,NA,Yes,Yes,No,3,NFS,3600,Gray,Gray,1x1,NA,Crafting,,1.0.0,folk art,garden,None,None,No,Folk Craft Decor,Yes,Does not play music,No lighting,Not for sale,FtrSekishishi_Remake_0_0,0_0,7795,isaG93YTybC76BtXj
stone lion-dog,White,Color,NA,NA,Yes,Yes,No,3,NFS,3600,White,White,1x1,NA,Crafting,,1.0.0,folk art,garden,None,None,No,Folk Craft Decor,Yes,Does not play music,No lighting,Not for sale,FtrSekishishi_Remake_1_0,1_0,7795,ptFT6FZJYJFRtSkDr
stone lion-dog,Mossy,Color,NA,NA,Yes,Yes,No,3,NFS,3600,Green,Gray,1x1,NA,Crafting,,1.0.0,folk art,garden,None,None,No,Folk Craft Decor,Yes,Does not play music,No lighting,Not for sale,FtrSekishishi_Remake_2_0,2_0,7795,9GSvFSgPYcyfEsbF5
stone stool,NA,NA,NA,NA,Yes,No,No,NA,NFS,450,Gray,Gray,1x1,NA,Crafting,,1.0.0,garden,None,None,stone,No,Chair,Yes,Does not play music,No lighting,Not for sale,FtrStoneChair,NA,3398,FqNijhgQn4EJ6jL7y
stone table,NA,NA,NA,NA,Yes,No,No,NA,NFS,1200,Gray,Gray,1x1,NA,Crafting,,1.0.0,garden,None,None,stone,Yes,Table,Yes,Does not play music,No lighting,Not for sale,FtrStoneTable,NA,3397,a4pKEsQSesLcdmuBP
stone tablet,Black,Color,NA,NA,Yes,Yes,No,3,NFS,1800,Black,Black,2x2,NA,Crafting,,1.0.0,garden,horror,None,None,No,Japanese Style,No,Does not play music,No lighting,Not for sale,FtrRockMonument_Remake_0_0,0_0,11943,RhvzBwdLMP6CC8CFm
stone tablet,Mossy,Color,NA,NA,Yes,Yes,No,3,NFS,1800,Gray,Green,2x2,NA,Crafting,,1.0.0,garden,horror,None,None,No,Japanese Style,No,Does not play music,No lighting,Not for sale,FtrRockMonument_Remake_1_0,1_0,11943,Z9xtz8hxrYRd68rmL
Stonehenge,NA,NA,NA,NA,No,No,No,NA,NFS,2300,Gray,Gray,3x3,NA,Gulliver,,1.0.0,folk art,garden,None,None,No,Folk Craft Decor,Yes,Does not play music,No lighting,Not for sale,FtrStonehenge,NA,7043,FoenEijjZjiHZxsag
street organ,Natural,NA,NA,NA,No,No,No,NA,5000,1250,Orange,Brown,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,fancy,None,None,Yes,Musical Instrument,Yes,Does not play music,No lighting,For sale,FtrStreetorgan_Remake_0_0,0_0,4070,sBPMKxQc5YFp5gnbE
street organ,Blue,NA,NA,NA,No,No,No,NA,5000,1250,Blue,Brown,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,fancy,None,None,Yes,Musical Instrument,Yes,Does not play music,No lighting,For sale,FtrStreetorgan_Remake_1_0,1_0,4070,FWKubp8mmPezNM9Q9
street organ,Yellow,NA,NA,NA,No,No,No,NA,5000,1250,Yellow,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,fancy,None,None,Yes,Musical Instrument,Yes,Does not play music,No lighting,For sale,FtrStreetorgan_Remake_2_0,2_0,4070,inWX95a2qRRxCdwWE
street organ,Dark brown,NA,NA,NA,No,No,No,NA,5000,1250,Brown,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,fancy,None,None,Yes,Musical Instrument,Yes,Does not play music,No lighting,For sale,FtrStreetorgan_Remake_3_0,3_0,4070,edAwGyZ9Kzx4ZGxuH
street piano,Graffiti,Paint color,NA,NA,Yes,Yes,No,7,NFS,26755,Colorful,Red,2x1,NA,Crafting,,1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,Not for sale,FtrPianoStreet_Remake_0_0,0_0,11942,M7Xx4txhBisR6Tab3
street piano,Cute,Paint color,NA,NA,Yes,Yes,No,7,NFS,26755,Colorful,White,2x1,NA,Crafting,,1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,Not for sale,FtrPianoStreet_Remake_1_0,1_0,11942,u9Jf8C8vi6dzoo7qq
streetlamp,Green,NA,NA,NA,No,No,No,NA,NFS,5000,Green,Green,1x1,1000,Nook Miles Shop,,1.0.0,garden,None,None,None,Yes,Lamp,Yes,Does not play music,Fluorescent,Not for sale,FtrStreetlamp_Remake_0_0,0_0,3816,bpmjEMvqg4AriFww3
streetlamp,Brown,NA,NA,NA,No,No,No,NA,NFS,5000,Brown,Brown,1x1,1000,Nook Miles Shop,,1.0.0,garden,None,None,None,Yes,Lamp,Yes,Does not play music,Fluorescent,Not for sale,FtrStreetlamp_Remake_1_0,1_0,3816,sqXqBzvYMNBMkBqnG
streetlamp,White,NA,NA,NA,No,No,No,NA,NFS,5000,White,White,1x1,1000,Nook Miles Shop,,1.0.0,garden,None,None,None,Yes,Lamp,Yes,Does not play music,Fluorescent,Not for sale,FtrStreetlamp_Remake_2_0,2_0,3816,rMoBvjBx8Zao7HGnc
streetlamp,Black,NA,NA,NA,No,No,No,NA,NFS,5000,Black,Black,1x1,1000,Nook Miles Shop,,1.0.0,garden,None,None,None,Yes,Lamp,Yes,Does not play music,Fluorescent,Not for sale,FtrStreetlamp_Remake_3_0,3_0,3816,r3aJGmk7dnCp9SnkN
studio spotlight,White,NA,NA,NA,No,No,No,NA,2100,525,Black,White,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,concert,None,None,Yes,Lamp,No,Does not play music,Spotlight,For sale,FtrLampSpot_Remake_0_0,0_0,7189,4APSk47ByrpviFT5M
studio spotlight,Yellow,NA,NA,NA,No,No,No,NA,2100,525,Black,Yellow,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,concert,None,None,Yes,Lamp,No,Does not play music,Spotlight,For sale,FtrLampSpot_Remake_1_0,1_0,7189,zsdt3HxxSsm9w8NTq
studio spotlight,Orange,NA,NA,NA,No,No,No,NA,2100,525,Black,Orange,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,concert,None,None,Yes,Lamp,No,Does not play music,Spotlight,For sale,FtrLampSpot_Remake_2_0,2_0,7189,BdntShcBYvyKjkGhk
studio spotlight,Red,NA,NA,NA,No,No,No,NA,2100,525,Black,Red,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,concert,None,None,Yes,Lamp,No,Does not play music,Spotlight,For sale,FtrLampSpot_Remake_3_0,3_0,7189,u9HXy5jJAnwsFzC9B
studio spotlight,Pink,NA,NA,NA,No,No,No,NA,2100,525,Black,Pink,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,concert,None,None,Yes,Lamp,No,Does not play music,Spotlight,For sale,FtrLampSpot_Remake_4_0,4_0,7189,QmfKTz8ad3v4B62YY
studio spotlight,Purple,NA,NA,NA,No,No,No,NA,2100,525,Black,Purple,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,concert,None,None,Yes,Lamp,No,Does not play music,Spotlight,For sale,FtrLampSpot_Remake_5_0,5_0,7189,icYhuDJSMenSoSSaH
studio spotlight,Blue,NA,NA,NA,No,No,No,NA,2100,525,Black,Blue,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,concert,None,None,Yes,Lamp,No,Does not play music,Spotlight,For sale,FtrLampSpot_Remake_6_0,6_0,7189,2MfG3hbJAzna4ygyg
studio spotlight,Green,NA,NA,NA,No,No,No,NA,2100,525,Black,Green,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,concert,None,None,Yes,Lamp,No,Does not play music,Spotlight,For sale,FtrLampSpot_Remake_7_0,7_0,7189,a6F7aawDPGykTt4iy
surfboard,White,NA,NA,NA,No,No,No,NA,4100,1025,White,White,1x1,NA,Nook's Cranny,Season sale item,1.0.0,ocean,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,FtrSurfboard_Remake_0_0,0_0,7868,wvi4xxqHm2fpQE24t
surfboard,Red,NA,NA,NA,No,No,No,NA,4100,1025,Red,Black,1x1,NA,Nook's Cranny,Season sale item,1.0.0,ocean,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,FtrSurfboard_Remake_1_0,1_0,7868,HuiBbtdn2RsHYGCKW
surfboard,Hibiscus flowers,NA,NA,NA,No,No,No,NA,4100,1025,Beige,Colorful,1x1,NA,Nook's Cranny,Season sale item,1.0.0,ocean,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,FtrSurfboard_Remake_2_0,2_0,7868,yEEimmHNK5REojQHx
surfboard,Cool,NA,NA,NA,No,No,No,NA,4100,1025,Black,Light blue,1x1,NA,Nook's Cranny,Season sale item,1.0.0,ocean,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,FtrSurfboard_Remake_3_0,3_0,7868,kmQg2shYprdeBuTNK
surfboard,Stripes,NA,NA,NA,No,No,No,NA,4100,1025,Blue,White,1x1,NA,Nook's Cranny,Season sale item,1.0.0,ocean,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,FtrSurfboard_Remake_4_0,4_0,7868,tmu6NXzSvL2eqMQAo
surfboard,Brown,NA,NA,NA,No,No,No,NA,4100,1025,Brown,Black,1x1,NA,Nook's Cranny,Season sale item,1.0.0,ocean,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,FtrSurfboard_Remake_5_0,5_0,7868,Ew6PGX8z9n29Ktcnd
swinging bench,Light wood,Lumber type,NA,NA,Yes,Yes,No,2,NFS,1440,Beige,Beige,2x1,NA,Crafting,,1.0.0,garden,None,None,None,Yes,Sofa,Yes,Does not play music,No lighting,Not for sale,FtrSwingWood_Remake_0_0,0_0,1170,KTT9xdvB9nAQJPsoz
swinging bench,Natural wood,Lumber type,NA,NA,Yes,Yes,No,2,NFS,1440,Yellow,Yellow,2x1,NA,Crafting,,1.0.0,garden,None,None,None,Yes,Sofa,Yes,Does not play music,No lighting,Not for sale,FtrSwingWood_Remake_1_0,1_0,1170,4AXMrEtkftLq9fKFw
swinging bench,White wood,Lumber type,NA,NA,Yes,Yes,No,2,NFS,1440,White,White,2x1,NA,Crafting,,1.0.0,garden,None,None,None,Yes,Sofa,Yes,Does not play music,No lighting,Not for sale,FtrSwingWood_Remake_2_0,2_0,1170,tgHfawPjKQXfWEGfT
swinging bench,Red wood,Lumber type,NA,NA,Yes,Yes,No,2,NFS,1440,Red,Red,2x1,NA,Crafting,,1.0.0,garden,None,None,None,Yes,Sofa,Yes,Does not play music,No lighting,Not for sale,FtrSwingWood_Remake_3_0,3_0,1170,dbkExudugvpmv6P8x
swinging bench,Dark wood,Lumber type,NA,NA,Yes,Yes,No,2,NFS,1440,Brown,Brown,2x1,NA,Crafting,,1.0.0,garden,None,None,None,Yes,Sofa,Yes,Does not play music,No lighting,Not for sale,FtrSwingWood_Remake_4_0,4_0,1170,8jrgFCWbdiJHKT2Tq
synthesizer,Black,NA,NA,NA,No,No,No,NA,66000,16500,Black,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrSynthesizer_Remake_0_0,0_0,1171,rhRJX8qTFiSHjFHCK
synthesizer,Red,NA,NA,NA,No,No,No,NA,66000,16500,Red,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrSynthesizer_Remake_1_0,1_0,1171,MbEE8vaogv4qxzxJJ
synthesizer,Blue,NA,NA,NA,No,No,No,NA,66000,16500,Blue,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrSynthesizer_Remake_2_0,2_0,1171,mwoL9PjeS9koFx2Qu
synthesizer,Yellow,NA,NA,NA,No,No,No,NA,66000,16500,Yellow,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrSynthesizer_Remake_3_0,3_0,1171,4bSJGw2Eb9LK27GjD
synthesizer,Silver,NA,NA,NA,No,No,No,NA,66000,16500,Gray,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrSynthesizer_Remake_4_0,4_0,1171,qjCR3BmTZ48FGqunc
synthesizer,Brown,NA,NA,NA,No,No,No,NA,66000,16500,Brown,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrSynthesizer_Remake_5_0,5_0,1171,fNy9osK4bmyrrMaoZ
system kitchen,Off-white,NA,NA,NA,No,No,No,NA,130000,32500,White,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,No,Does not play music,No lighting,For sale,FtrKitchenSystem_Remake_0_0,0_0,3616,Esf6Pdb44ANfysFQv
system kitchen,Red,NA,NA,NA,No,No,No,NA,130000,32500,Red,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,No,Does not play music,No lighting,For sale,FtrKitchenSystem_Remake_1_0,1_0,3616,C52Ak5GsnKutjHSj3
system kitchen,Blue,NA,NA,NA,No,No,No,NA,130000,32500,Blue,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,No,Does not play music,No lighting,For sale,FtrKitchenSystem_Remake_2_0,2_0,3616,ooyB5YFa2XJBE446T
system kitchen,Yellow,NA,NA,NA,No,No,No,NA,130000,32500,Yellow,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,No,Does not play music,No lighting,For sale,FtrKitchenSystem_Remake_3_0,3_0,3616,Cs8G82yJScLedwdQv
system kitchen,Black,NA,NA,NA,No,No,No,NA,130000,32500,Black,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,No,Does not play music,No lighting,For sale,FtrKitchenSystem_Remake_4_0,4_0,3616,s9ZTztSJMgKwNa7qy
system kitchen,Brown,NA,NA,NA,No,No,No,NA,130000,32500,Brown,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,No,Does not play music,No lighting,For sale,FtrKitchenSystem_Remake_5_0,5_0,3616,5YRmck3oTMMS3bKee
system kitchen,Natural,NA,NA,NA,No,No,No,NA,130000,32500,Beige,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,No,Does not play music,No lighting,For sale,FtrKitchenSystem_Remake_6_0,6_0,3616,Jo6LWvL77HRw7DHL3
system kitchen,White,NA,NA,NA,No,No,No,NA,130000,32500,White,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,No,Does not play music,No lighting,For sale,FtrKitchenSystem_Remake_7_0,7_0,3616,2f9Te8N7rbSowWken
table with cloth,NA,NA,White,Tablecloth,No,No,Yes,2,5100,1275,White,White,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,party,None,None,No,Table,No,Does not play music,No lighting,For sale,FtrTableCloth_Remake_0_0,0_0,1779,rTjh3r5abiPtkWt6W
table with cloth,NA,NA,Brown,Tablecloth,No,No,Yes,2,5100,1275,Brown,Brown,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,party,None,None,No,Table,No,Does not play music,No lighting,For sale,FtrTableCloth_Remake_0_1,0_1,1779,zTQ3PoRAEywATkuej
table with cloth,NA,NA,Green,Tablecloth,No,No,Yes,2,5100,1275,Black,Black,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,party,None,None,No,Table,No,Does not play music,No lighting,For sale,FtrTableCloth_Remake_0_2,0_2,1779,MvneX3B478zfFEyiS
table with cloth,NA,NA,Red,Tablecloth,No,No,Yes,2,5100,1275,Red,Red,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,party,None,None,No,Table,No,Does not play music,No lighting,For sale,FtrTableCloth_Remake_0_3,0_3,1779,MjLyp762ynpvoM7HH
table with cloth,NA,NA,Pink,Tablecloth,No,No,Yes,2,5100,1275,Pink,Pink,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,party,None,None,No,Table,No,Does not play music,No lighting,For sale,FtrTableCloth_Remake_0_4,0_4,1779,FqmzWkA3k9FxXNW5f
table with cloth,NA,NA,Yellow,Tablecloth,No,No,Yes,2,5100,1275,Yellow,Yellow,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,party,None,None,No,Table,No,Does not play music,No lighting,For sale,FtrTableCloth_Remake_0_5,0_5,1779,hfg2yaY4JZkjdTC3T
table with cloth,NA,NA,Light green,Tablecloth,No,No,Yes,2,5100,1275,Green,Green,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,party,None,None,No,Table,No,Does not play music,No lighting,For sale,FtrTableCloth_Remake_0_6,0_6,1779,4iaiPzAGYW8x9kP9N
table with cloth,NA,NA,Light blue,Tablecloth,No,No,Yes,2,5100,1275,Light blue,Light blue,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,party,None,None,No,Table,No,Does not play music,No lighting,For sale,FtrTableCloth_Remake_0_7,0_7,1779,mFMkAfySRNW4c44fj
tall garden rock,NA,NA,NA,NA,Yes,No,No,NA,NFS,9000,Gray,Gray,1x1,NA,Crafting,,1.0.0,garden,None,None,None,No,Japanese Style,Yes,Does not play music,No lighting,Not for sale,FtrGardenrockTall,NA,730,WrF7wQNQCv9WjN5sj
tall lantern,Natural,Stone,NA,NA,Yes,Yes,No,4,NFS,2700,Gray,Gray,1x1,NA,Crafting,,1.0.0,zen-style,None,None,None,Yes,Japanese Style,Yes,Does not play music,Candle,Not for sale,FtrStonelantern_Remake_0_0,0_0,676,A3hCGrsYLuaM3kLWT
tall lantern,White,Stone,NA,NA,Yes,Yes,No,4,NFS,2700,White,White,1x1,NA,Crafting,,1.0.0,zen-style,None,None,None,Yes,Japanese Style,Yes,Does not play music,Candle,Not for sale,FtrStonelantern_Remake_1_0,1_0,676,3Wwq6BdHnomxrGiSZ
tall lantern,Mossy,Stone,NA,NA,Yes,Yes,No,4,NFS,2700,Gray,Green,1x1,NA,Crafting,,1.0.0,zen-style,None,None,None,Yes,Japanese Style,Yes,Does not play music,Candle,Not for sale,FtrStonelantern_Remake_2_0,2_0,676,dj4CYN2zRgJguKyfC
tankless toilet,White,NA,NA,NA,No,No,No,NA,4100,1025,White,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Toilet,No,Does not play music,No lighting,For sale,FtrWCTankless_Remake_0_0,0_0,2776,w6gRPdg5Fzjz52CzX
tankless toilet,Ivory,NA,NA,NA,No,No,No,NA,4100,1025,Yellow,Yellow,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Toilet,No,Does not play music,No lighting,For sale,FtrWCTankless_Remake_1_0,1_0,2776,dHmQPhPZaiRLDkTdi
tankless toilet,Pink,NA,NA,NA,No,No,No,NA,4100,1025,Pink,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Toilet,No,Does not play music,No lighting,For sale,FtrWCTankless_Remake_2_0,2_0,2776,zaABQRMjcmpnuqFug
tankless toilet,Light blue,NA,NA,NA,No,No,No,NA,4100,1025,Light blue,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Toilet,No,Does not play music,No lighting,For sale,FtrWCTankless_Remake_3_0,3_0,2776,qtbX9cNehGZzQjhgZ
tankless toilet,Black,NA,NA,NA,No,No,No,NA,4100,1025,Black,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Toilet,No,Does not play music,No lighting,For sale,FtrWCTankless_Remake_4_0,4_0,2776,sXQs9fXn37og9s375
