Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID
snow globe,NA,NA,NA,NA,No,No,No,NA,1300,325,White,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,freezing cold,None,None,Yes,Seasonal Decor,No,Does not play music,No lighting,For sale,FtrSnowglobe,NA,1145,R9mRJt4N8eRuFrWAb
soft-shelled turtle model,NA,NA,NA,NA,No,No,No,NA,NFS,11250,Green,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishSupponToy,NA,7017,QRh8R2Ng78CirFKoc
soup kettle,Corn soup,NA,NA,NA,No,No,No,NA,3300,825,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,No,Does not play music,No lighting,For sale,FtrSoupjar_Remake_0_0,0_0,3619,XQRKp8K4GbweLyPBf
soup kettle,Cream stew,NA,NA,NA,No,No,No,NA,3300,825,White,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,No,Does not play music,No lighting,For sale,FtrSoupjar_Remake_1_0,1_0,3619,ESWx4iSKABLJZo7yg
soup kettle,Curry,NA,NA,NA,No,No,No,NA,3300,825,Brown,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,No,Does not play music,No lighting,For sale,FtrSoupjar_Remake_2_0,2_0,3619,3C8Amw4njjHD6gBP7
soup kettle,Minestrone,NA,NA,NA,No,No,No,NA,3300,825,Orange,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,No,Does not play music,No lighting,For sale,FtrSoupjar_Remake_3_0,3_0,3619,uN2r2ezxByz3csK3F
soup kettle,Borscht,NA,NA,NA,No,No,No,NA,3300,825,Red,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,No,Does not play music,No lighting,For sale,FtrSoupjar_Remake_4_0,4_0,3619,6riMmCcDYWPHdkcuf
soup kettle,Green curry,NA,NA,NA,No,No,No,NA,3300,825,Green,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,No,Does not play music,No lighting,For sale,FtrSoupjar_Remake_5_0,5_0,3619,biDEeNhL5GnDyEDcv
soup kettle,Hot-and-sour soup,NA,NA,NA,No,No,No,NA,3300,825,Orange,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,No,Does not play music,No lighting,For sale,FtrSoupjar_Remake_6_0,6_0,3619,MseGPwTTZGWBzYEAQ
soup kettle,Congee,NA,NA,NA,No,No,No,NA,3300,825,White,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,No,Does not play music,No lighting,For sale,FtrSoupjar_Remake_7_0,7_0,3619,awPCfMq3opt2H7D3K
spider model,NA,NA,NA,NA,No,No,No,NA,NFS,1800,Black,Yellow,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,No,Does not play music,No lighting,Not for sale,FtrInsectKumoToy,NA,7079,Emqtopq9uB9CE2jGF
squid model,NA,NA,NA,NA,No,No,No,NA,NFS,1500,Beige,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishIkaToy,NA,6958,rMARsh77AysozogJr
stack of books,Literature,Genre,NA,NA,Yes,Yes,No,1,NFS,725,Colorful,White,1x1,Crafting,,1.0.0,den,living room,None,None,No,Study,No,Does not play music,No lighting,Not for sale,FtrBooks_Remake_0_0,0_0,1759,nfxH8g2g6aAK82zXb
stack of books,Comics,Genre,NA,NA,Yes,Yes,No,1,NFS,725,Colorful,White,1x1,Crafting,,1.0.0,den,living room,None,None,No,Study,No,Does not play music,No lighting,Not for sale,FtrBooks_Remake_1_0,1_0,1759,6LCXdTqKw6upEfTxg
stack of books,Reference,Genre,NA,NA,Yes,Yes,No,1,NFS,725,Colorful,White,1x1,Crafting,,1.0.0,den,living room,None,None,No,Study,No,Does not play music,No lighting,Not for sale,FtrBooks_Remake_2_0,2_0,1759,DzDzr9AhLfNeZwEnL
stack of books,Old,Genre,NA,NA,Yes,Yes,No,1,NFS,725,Beige,Yellow,1x1,Crafting,,1.0.0,den,living room,None,None,No,Study,No,Does not play music,No lighting,Not for sale,FtrBooks_Remake_3_0,3_0,1759,w2yxQvSwFMmDTCJbj
stacked magazines,NA,NA,Gardening,Covers,Yes,No,Yes,2,NFS,630,Colorful,Green,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,No,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_0,0_0,1861,Bx2dLKff8EsLDGJD2
stacked magazines,NA,NA,Travel,Covers,Yes,No,Yes,2,NFS,630,Colorful,Red,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,No,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_1,0_1,1861,hkdbRZWw2n4CTiZqW
stacked magazines,NA,NA,Fashion,Covers,Yes,No,Yes,2,NFS,630,Colorful,Gray,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,No,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_2,0_2,1861,9inJanBbxvG9HjmWL
stacked magazines,NA,NA,Sports,Covers,Yes,No,Yes,2,NFS,630,Colorful,Colorful,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,No,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_3,0_3,1861,vLT5S3gFS4YMjQmTC
stacked magazines,NA,NA,Comics,Covers,Yes,No,Yes,2,NFS,630,Colorful,Colorful,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,No,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_4,0_4,1861,nEjkQW45qqzJQEDSh
stacked magazines,NA,NA,Kids,Covers,Yes,No,Yes,2,NFS,630,Colorful,Pink,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,No,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_5,0_5,1861,j32nXDx6Z6Ke9peCM
stacked magazines,NA,NA,Weekly news,Covers,Yes,No,Yes,2,NFS,630,Colorful,Colorful,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,No,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_6,0_6,1861,TJ3ZSDCvjpimL2Esm
stand mixer,Gray,NA,NA,NA,No,No,No,NA,1400,350,Gray,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,No,Does not play music,No lighting,For sale,FtrStandmixer_Remake_0_0,0_0,4019,3fYtaGL6LWMHoXcpL
stand mixer,Red,NA,NA,NA,No,No,No,NA,1400,350,Red,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,No,Does not play music,No lighting,For sale,FtrStandmixer_Remake_1_0,1_0,4019,WFt5c3PKBxxkbiybu
stand mixer,Pink,NA,NA,NA,No,No,No,NA,1400,350,Pink,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,No,Does not play music,No lighting,For sale,FtrStandmixer_Remake_2_0,2_0,4019,cqgkgwPPL7Ktwci4r
stand mixer,Light blue,NA,NA,NA,No,No,No,NA,1400,350,Light blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,No,Does not play music,No lighting,For sale,FtrStandmixer_Remake_3_0,3_0,4019,X2RfeK45afck2tHsP
stand mixer,Yellow,NA,NA,NA,No,No,No,NA,1400,350,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,No,Does not play music,No lighting,For sale,FtrStandmixer_Remake_4_0,4_0,4019,283hb2AkWpgduyxE9
stand mixer,Black,NA,NA,NA,No,No,No,NA,1400,350,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,No,Does not play music,No lighting,For sale,FtrStandmixer_Remake_5_0,5_0,4019,FNxhgtMKjQRGeZvEY
star clock,Yellow,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Yellow,Yellow,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,No,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_0_0,0_0,7253,awi53fT5dS9coq24J
star clock,Green,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Green,Green,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,No,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_1_0,1_0,7253,THvrGkA3HvEnu2pPo
star clock,Blue,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Light blue,Light blue,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,No,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_2_0,2_0,7253,Z6FQaHcgRgTMtQMaa
star clock,Purple,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Purple,Purple,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,No,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_3_0,3_0,7253,A9Ctcgrn56AWGo5rF
star clock,Pink,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Pink,Pink,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,No,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_4_0,4_0,7253,8CvZoLfcKFEuv6Djz
star clock,Orange,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Orange,Orange,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,No,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_5_0,5_0,7253,LaZMHcqkGmWZMf4yP
star clock,White,Color,NA,NA,Yes,Yes,No,3,NFS,2250,White,White,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,No,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_6_0,6_0,7253,kAM68SanGo4jJFdd6
steamer-basket set,NA,NA,NA,NA,Yes,No,No,NA,NFS,2400,Beige,Beige,1x1,Crafting,,1.0.0,zen-style,shop,None,None,No,Kitchen Things,No,Does not play music,No lighting,Not for sale,FtrBasketsteamer,NA,3344,QB47a7FhZkWF8JFzZ
stinkbug model,NA,NA,NA,NA,No,No,No,NA,NFS,360,Green,Green,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,No,Does not play music,No lighting,Not for sale,FtrInsectKamemushiToy,NA,7069,t63apdomFR5gXBwsX
stovetop espresso maker,Silver,NA,NA,NA,No,No,No,NA,1700,425,Gray,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,No,Does not play music,No lighting,For sale,FtrEspressomaker_Remake_0_0,0_0,8297,wr2NPpAn7ZxpTChBE
stovetop espresso maker,Black,NA,NA,NA,No,No,No,NA,1700,425,Black,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,No,Does not play music,No lighting,For sale,FtrEspressomaker_Remake_1_0,1_0,8297,BTcjoEbTRPPLAdu6c
stovetop espresso maker,Red,NA,NA,NA,No,No,No,NA,1700,425,Red,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,No,Does not play music,No lighting,For sale,FtrEspressomaker_Remake_2_0,2_0,8297,wAruLF3uYs7GfDPXm
stringfish model,NA,NA,NA,NA,No,No,No,NA,NFS,45000,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishItouToy,NA,6960,CpfFSRcdwg8emdXAE
sturdy sewing box,Natural,NA,NA,NA,No,No,No,NA,1000,250,Beige,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Sewing Table,No,Does not play music,No lighting,For sale,FtrSewingbox_Remake_0_0,0_0,3442,4PiBBzgPPSrZrZPyp
sturdy sewing box,Brown,NA,NA,NA,No,No,No,NA,1000,250,Orange,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Sewing Table,No,Does not play music,No lighting,For sale,FtrSewingbox_Remake_1_0,1_0,3442,4aWued4WNk39Xgs7E
sturdy sewing box,Dark brown,NA,NA,NA,No,No,No,NA,1000,250,Brown,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Sewing Table,No,Does not play music,No lighting,For sale,FtrSewingbox_Remake_2_0,2_0,3442,bzkYf2qJAstefiLJG
sturdy sewing box,White,NA,NA,NA,No,No,No,NA,1000,250,White,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Sewing Table,No,Does not play music,No lighting,For sale,FtrSewingbox_Remake_3_0,3_0,3442,yXLjX4Py8dAhg6YM7
sturdy sewing box,Navy blue,NA,NA,NA,No,No,No,NA,1000,250,Blue,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Sewing Table,No,Does not play music,No lighting,For sale,FtrSewingbox_Remake_4_0,4_0,3442,bc4GcnYNsxbAFe4dk
sturdy sewing box,Black,NA,NA,NA,No,No,No,NA,1000,250,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Sewing Table,No,Does not play music,No lighting,For sale,FtrSewingbox_Remake_5_0,5_0,3442,dQHqyiK4tNvLtDsZ3
sturgeon model,NA,NA,NA,NA,No,No,No,NA,NFS,30000,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishTyouzameToy,NA,7023,YxWtdhyqG2wdodcwW
succulent plant,NA,NA,NA,NA,Yes,No,No,NA,NFS,220,Colorful,Gray,1x1,Crafting,,1.0.0,living room,None,None,None,No,Plants,No,Does not play music,No lighting,Not for sale,FtrPlantSucculents,NA,132,X9p2qvcXwce7Ad9Ck
suckerfish model,NA,NA,NA,NA,No,No,No,NA,NFS,4500,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishKobanzameToy,NA,6979,zBvsPDTHHCSAgcN3R
surgeonfish model,NA,NA,NA,NA,No,No,No,NA,NFS,3000,Blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishNanyouhagiToy,NA,6988,7yHN3frmGw3prZe2q
sweetfish model,NA,NA,NA,NA,No,No,No,NA,NFS,2700,Green,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishAyuToy,NA,6936,E6kD8AtANK4cooXL7
table lamp,NA,NA,White,Lampshade,No,No,Yes,1,1100,275,Beige,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,None,None,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrLampDesk_Remake_0_0,0_0,4069,eqYBYuDovjWrwygke
table lamp,NA,NA,Black,Lampshade,No,No,Yes,1,1100,275,Beige,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,None,None,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrLampDesk_Remake_0_1,0_1,4069,v5QsRAPb3hbHp5FSY
table lamp,NA,NA,Red flowers,Lampshade,No,No,Yes,1,1100,275,Beige,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,None,None,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrLampDesk_Remake_0_2,0_2,4069,WxBffG2QMMSqHXQW7
table lamp,NA,NA,Blue flowers,Lampshade,No,No,Yes,1,1100,275,Beige,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,None,None,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrLampDesk_Remake_0_3,0_3,4069,9tPGkJGmBBwuEnu6F
table lamp,NA,NA,Green flowers,Lampshade,No,No,Yes,1,1100,275,Beige,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,None,None,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrLampDesk_Remake_0_4,0_4,4069,RfLAsuC7hf4HD8HFY
table lamp,NA,NA,Yellow flowers,Lampshade,No,No,Yes,1,1100,275,Beige,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,None,None,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrLampDesk_Remake_0_5,0_5,4069,zisxuN2mKpMfnihHy
table lamp,NA,NA,Pink flowers,Lampshade,No,No,Yes,1,1100,275,Beige,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,None,None,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrLampDesk_Remake_0_6,0_6,4069,Sgyv4zaEsuiMfDo7N
table setting,White,NA,White,Placemat,No,No,Yes,1,720,180,White,Beige,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_0_0,0_0,4068,FnxQWcFAj53C9nfYE
table setting,White,NA,Navy blue,Placemat,No,No,Yes,1,720,180,White,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_0_1,0_1,4068,FEvpwF6YsAxR9ZfCg
table setting,White,NA,Pink,Placemat,No,No,Yes,1,720,180,White,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_0_2,0_2,4068,scHZ23CuDBd6v7Kmj
table setting,White,NA,Orange,Placemat,No,No,Yes,1,720,180,White,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_0_3,0_3,4068,iALvRiYjPwpygrME8
table setting,White,NA,Green,Placemat,No,No,Yes,1,720,180,White,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_0_4,0_4,4068,FEp5mKLe2Ep2Yz3Co
table setting,Pink,NA,White,Placemat,No,No,Yes,1,720,180,Pink,Beige,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_1_0,1_0,4068,ACB2XAWMjkvPPhm8P
table setting,Pink,NA,Navy blue,Placemat,No,No,Yes,1,720,180,Pink,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_1_1,1_1,4068,RBES5HQE8Mf5EbnWx
table setting,Pink,NA,Pink,Placemat,No,No,Yes,1,720,180,Pink,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_1_2,1_2,4068,a62PNpXL6j9xKR88s
table setting,Pink,NA,Orange,Placemat,No,No,Yes,1,720,180,Pink,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_1_3,1_3,4068,X8PGJGs9LG2fcxZht
table setting,Pink,NA,Green,Placemat,No,No,Yes,1,720,180,Pink,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_1_4,1_4,4068,wQZR8wsdQftrQ9fBN
table setting,Yellow,NA,White,Placemat,No,No,Yes,1,720,180,Yellow,Beige,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_2_0,2_0,4068,3nehzPtZDeRmDjed7
table setting,Yellow,NA,Navy blue,Placemat,No,No,Yes,1,720,180,Yellow,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_2_1,2_1,4068,QuRfBzYMpPcsmTSAs
table setting,Yellow,NA,Pink,Placemat,No,No,Yes,1,720,180,Yellow,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_2_2,2_2,4068,9nLx5fupNKhkSwjca
table setting,Yellow,NA,Orange,Placemat,No,No,Yes,1,720,180,Yellow,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_2_3,2_3,4068,Jmj3n8haC2wMe4LLv
table setting,Yellow,NA,Green,Placemat,No,No,Yes,1,720,180,Yellow,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_2_4,2_4,4068,pm9LFqGgLQ9H5xKSw
table setting,Light blue,NA,White,Placemat,No,No,Yes,1,720,180,Light blue,Beige,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_3_0,3_0,4068,eHaaNFkMLKJzRY37R
table setting,Light blue,NA,Navy blue,Placemat,No,No,Yes,1,720,180,Light blue,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_3_1,3_1,4068,E9LjPMs3ZbgobZ4Fy
table setting,Light blue,NA,Pink,Placemat,No,No,Yes,1,720,180,Light blue,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_3_2,3_2,4068,mRLakP8u8nLuvF96r
table setting,Light blue,NA,Orange,Placemat,No,No,Yes,1,720,180,Light blue,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_3_3,3_3,4068,wGxa2zqZQhyrCpTo7
table setting,Light blue,NA,Green,Placemat,No,No,Yes,1,720,180,Light blue,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_3_4,3_4,4068,aEyeFQzCuxuzcjWaz
table setting,Black,NA,White,Placemat,No,No,Yes,1,720,180,Black,Beige,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,None,None,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_4_0,4_0,4068,7yNT4oGnt5evNM6mL
