Dataset,SiteCode,POC,Date,Percentile,SiteName,Latitude,Longitude,Elevation,State,ammNO3f_Val,ammNO3f_Unit,ammSO4f_Val,ammSO4f_Unit,ECf_Val,ECf_Unit,OMCf_Val,OMCf_Unit,SOILf_Val,SOILf_Unit,SVR_Val,SVR_Unit
IMPRHR2,SEQU1,1,7/18/2013,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.44466,ug/m^3,2.15634,ug/m^3,0.3228,ug/m^3,4.29552,ug/m^3,1.36635,ug/m^3,75.03671,km
IMPRHR2,SEQU1,1,7/21/2013,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.53741,ug/m^3,2.29474,ug/m^3,0.2454,ug/m^3,4.77072,ug/m^3,1.12155,ug/m^3,74.16689,km
IMPRHR2,SEQU1,1,7/24/2013,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.44647,ug/m^3,2.76416,ug/m^3,0.431,ug/m^3,4.1058,ug/m^3,1.26327,ug/m^3,73.40547,km
IMPRHR2,SEQU1,1,7/27/2013,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.34843,ug/m^3,2.69453,ug/m^3,0.4451,ug/m^3,5.70978,ug/m^3,1.02978,ug/m^3,68.28775,km
IMPRHR2,SEQU1,1,7/30/2013,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.78058,ug/m^3,2.2631,ug/m^3,0.4513,ug/m^3,7.97454,ug/m^3,1.01905,ug/m^3,54.83655,km
IMPRHR2,SEQU1,1,8/2/2013,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.4386,ug/m^3,0.97672,ug/m^3,0.1795,ug/m^3,1.9305,ug/m^3,1.69819,ug/m^3,109.55748,km
IMPRHR2,SEQU1,1,8/5/2013,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.49175,ug/m^3,1.72677,ug/m^3,0.4855,ug/m^3,5.56254,ug/m^3,1.0257,ug/m^3,70.60274,km
IMPRHR2,SEQU1,1,8/8/2013,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.36559,ug/m^3,1.3464,ug/m^3,0.2947,ug/m^3,3.9267,ug/m^3,1.37235,ug/m^3,82.93718,km
IMPRHR2,SEQU1,1,8/11/2013,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.33875,ug/m^3,1.24109,ug/m^3,0.3336,ug/m^3,6.65838,ug/m^3,0.6817,ug/m^3,72.99847,km
IMPRHR2,SEQU1,1,8/14/2013,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.35759,ug/m^3,1.43971,ug/m^3,0.2565,ug/m^3,3.35664,ug/m^3,1.68377,ug/m^3,86.73569,km
IMPRHR2,SEQU1,1,8/17/2013,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.3194,ug/m^3,1.68543,ug/m^3,0.2531,ug/m^3,2.8521,ug/m^3,1.47808,ug/m^3,89.15465,km
IMPRHR2,SEQU1,1,8/20/2013,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.32998,ug/m^3,1.89329,ug/m^3,0.1493,ug/m^3,2.07396,ug/m^3,1.14183,ug/m^3,104.61462,km
IMPRHR2,SEQU1,1,8/23/2013,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.4675,ug/m^3,1.77004,ug/m^3,0.2165,ug/m^3,2.51352,ug/m^3,2.14723,ug/m^3,84.59273,km
IMPRHR2,SEQU1,1,8/26/2013,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.29915,ug/m^3,1.34116,ug/m^3,0.1963,ug/m^3,2.6505,ug/m^3,0.91092,ug/m^3,105.81513,km
IMPRHR2,SEQU1,1,8/29/2013,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.39693,ug/m^3,1.9366,ug/m^3,0.2213,ug/m^3,2.67264,ug/m^3,2.20267,ug/m^3,77.98124,km
IMPRHR2,SEQU1,1,9/1/2013,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.34778,ug/m^3,1.47708,ug/m^3,0.2866,ug/m^3,3.22614,ug/m^3,1.23818,ug/m^3,88.02796,km
IMPRHR2,SEQU1,1,9/4/2013,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.74485,ug/m^3,2.86139,ug/m^3,0.3347,ug/m^3,3.16476,ug/m^3,2.39512,ug/m^3,63.76822,km
IMPRHR2,SEQU1,1,9/7/2013,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.37784,ug/m^3,2.28253,ug/m^3,0.1813,ug/m^3,2.1204,ug/m^3,1.36288,ug/m^3,92.6484,km
IMPRHR2,SEQU1,1,9/10/2013,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.33398,ug/m^3,1.38142,ug/m^3,0.334,ug/m^3,4.95198,ug/m^3,1.50083,ug/m^3,75.79541,km
IMPRHR2,SEQU1,1,9/13/2013,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.8305,ug/m^3,2.78895,ug/m^3,0.3903,ug/m^3,4.30362,ug/m^3,3.15119,ug/m^3,55.79987,km
IMPRHR2,SEQU1,1,9/16/2013,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.41293,ug/m^3,1.64641,ug/m^3,0.2596,ug/m^3,3.78072,ug/m^3,1.70089,ug/m^3,75.19144,km
IMPRHR2,SEQU1,1,9/19/2013,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.63726,ug/m^3,1.42704,ug/m^3,0.2139,ug/m^3,2.41254,ug/m^3,1.79449,ug/m^3,84.95343,km
IMPRHR2,SEQU1,1,9/22/2013,10,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.38377,ug/m^3,0.648,ug/m^3,0.0914,ug/m^3,1.4391,ug/m^3,0.14792,ug/m^3,169.47196,km
IMPRHR2,SEQU1,1,9/25/2013,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.87978,ug/m^3,1.05175,ug/m^3,0.1203,ug/m^3,1.30212,ug/m^3,0.97551,ug/m^3,109.94325,km
IMPRHR2,SEQU1,1,9/28/2013,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.27193,ug/m^3,0.65819,ug/m^3,0.1364,ug/m^3,1.4256,ug/m^3,1.1448,ug/m^3,128.22366,km
IMPRHR2,SEQU1,1,10/1/2013,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.80406,ug/m^3,1.62125,ug/m^3,0.2064,ug/m^3,2.40534,ug/m^3,1.1617,ug/m^3,90.41188,km
IMPRHR2,SEQU1,1,10/4/2013,0,Sequoia NP,36.4894,-118.8291,519.3333,CA,1.02103,ug/m^3,1.18566,ug/m^3,0.182,ug/m^3,2.05308,ug/m^3,0.29961,ug/m^3,-999,km
IMPRHR2,SEQU1,1,10/7/2013,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.27554,ug/m^3,1.23832,ug/m^3,0.126,ug/m^3,1.24884,ug/m^3,1.46572,ug/m^3,123.54141,km
IMPRHR2,SEQU1,1,10/10/2013,0,Sequoia NP,36.4894,-118.8291,519.3333,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,SEQU1,1,10/13/2013,0,Sequoia NP,36.4894,-118.8291,519.3333,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,SEQU1,1,10/16/2013,0,Sequoia NP,36.4894,-118.8291,519.3333,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,SEQU1,1,10/19/2013,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.62913,ug/m^3,1.5892,ug/m^3,0.3103,ug/m^3,2.12346,ug/m^3,1.50671,ug/m^3,97.52578,km
IMPRHR2,SEQU1,1,10/22/2013,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.7264,ug/m^3,1.34541,ug/m^3,0.2666,ug/m^3,3.39408,ug/m^3,1.20197,ug/m^3,91.87171,km
IMPRHR2,SEQU1,1,10/25/2013,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,4.71572,ug/m^3,1.94308,ug/m^3,0.4211,ug/m^3,3.46266,ug/m^3,1.93431,ug/m^3,48.99909,km
IMPRHR2,SEQU1,1,10/28/2013,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.31799,ug/m^3,0.66866,ug/m^3,0.0059,ug/m^3,1.20132,ug/m^3,2.32474,ug/m^3,86.34065,km
IMPRHR2,SEQU1,1,10/31/2013,0,Sequoia NP,36.4894,-118.8291,519.3333,CA,1.1192,ug/m^3,0.78643,ug/m^3,0.1466,ug/m^3,1.68552,ug/m^3,0.39219,ug/m^3,-999,km
IMPRHR2,SEQU1,1,11/3/2013,0,Sequoia NP,36.4894,-118.8291,519.3333,CA,3.90947,ug/m^3,1.13611,ug/m^3,0.2414,ug/m^3,2.34378,ug/m^3,1.0472,ug/m^3,-999,km
IMPRHR2,SEQU1,1,11/6/2013,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.29657,ug/m^3,0.62997,ug/m^3,0.1601,ug/m^3,1.60128,ug/m^3,0.85731,ug/m^3,145.94856,km
IMPRHR2,SEQU1,1,11/9/2013,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.82934,ug/m^3,0.59693,ug/m^3,0.203,ug/m^3,1.63818,ug/m^3,0.58398,ug/m^3,132.68889,km
IMPRHR2,SEQU1,1,11/12/2013,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,5.76759,ug/m^3,1.25107,ug/m^3,0.4971,ug/m^3,3.7611,ug/m^3,1.23078,ug/m^3,44.70937,km
IMPRHR2,SEQU1,1,11/15/2013,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,7.81856,ug/m^3,1.64423,ug/m^3,0.5163,ug/m^3,3.18546,ug/m^3,1.11041,ug/m^3,35.87318,km
IMPRHR2,SEQU1,1,11/18/2013,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,1.74473,ug/m^3,1.26365,ug/m^3,0.2768,ug/m^3,2.95578,ug/m^3,0.70006,ug/m^3,80.44841,km
IMPRHR2,SEQU1,1,11/21/2013,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,2.30175,ug/m^3,0.49479,ug/m^3,0.2247,ug/m^3,1.82934,ug/m^3,0.06522,ug/m^3,100.80606,km
IMPRHR2,SEQU1,1,11/24/2013,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,2.0391,ug/m^3,0.72621,ug/m^3,0.1667,ug/m^3,1.98198,ug/m^3,0.12693,ug/m^3,103.81676,km
IMPRHR2,SEQU1,1,11/27/2013,10,Sequoia NP,36.4894,-118.8291,519.3333,CA,1.13172,ug/m^3,0.42232,ug/m^3,0.0772,ug/m^3,1.12464,ug/m^3,0.09493,ug/m^3,157.50508,km
IMPRHR2,SEQU1,1,11/30/2013,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,1.69312,ug/m^3,0.6006,ug/m^3,0.1102,ug/m^3,1.29942,ug/m^3,0.12448,ug/m^3,127.24931,km
IMPRHR2,SEQU1,1,12/3/2013,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,8.56779,ug/m^3,1.19039,ug/m^3,0.402,ug/m^3,2.32776,ug/m^3,0.12542,ug/m^3,36.61102,km
IMPRHR2,SEQU1,1,12/6/2013,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,9.77123,ug/m^3,0.78969,ug/m^3,0.2824,ug/m^3,2.71368,ug/m^3,0.21559,ug/m^3,33.07138,km
IMPRHR2,SEQU1,1,12/9/2013,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,1.70577,ug/m^3,0.48296,ug/m^3,0.1086,ug/m^3,0.85212,ug/m^3,0.04127,ug/m^3,131.1768,km
IMPRHR2,SEQU1,1,12/12/2013,10,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.42634,ug/m^3,0.14351,ug/m^3,0.0297,ug/m^3,0.34488,ug/m^3,0.04407,ug/m^3,247.99972,km
IMPRHR2,SEQU1,1,12/15/2013,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,2.46145,ug/m^3,0.27316,ug/m^3,0.1104,ug/m^3,0.90954,ug/m^3,0.08075,ug/m^3,112.01899,km
IMPRHR2,SEQU1,1,12/18/2013,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,4.87607,ug/m^3,0.71243,ug/m^3,0.3207,ug/m^3,2.10834,ug/m^3,0.30455,ug/m^3,57.70682,km
IMPRHR2,SEQU1,1,12/21/2013,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,5.1013,ug/m^3,1.13169,ug/m^3,0.2904,ug/m^3,2.14866,ug/m^3,0.21667,ug/m^3,54.61297,km
IMPRHR2,SEQU1,1,12/24/2013,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,2.32535,ug/m^3,0.39212,ug/m^3,0.1553,ug/m^3,1.65582,ug/m^3,0.16706,ug/m^3,102.11677,km
IMPRHR2,SEQU1,1,12/27/2013,10,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.25181,ug/m^3,0.19161,ug/m^3,0.0628,ug/m^3,0.58878,ug/m^3,0.2388,ug/m^3,231.5593,km
IMPRHR2,SEQU1,1,12/30/2013,10,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.40248,ug/m^3,0.3088,ug/m^3,0.0497,ug/m^3,0.5787,ug/m^3,0.27882,ug/m^3,209.58938,km
IMPRHR2,SEQU1,1,1/2/2014,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,2.98674,ug/m^3,0.61302,ug/m^3,0.1949,ug/m^3,1.47798,ug/m^3,0.51763,ug/m^3,78.12797,km
IMPRHR2,SEQU1,1,1/5/2014,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,4.34666,ug/m^3,0.79241,ug/m^3,0.2406,ug/m^3,1.77228,ug/m^3,0.41369,ug/m^3,59.68589,km
IMPRHR2,SEQU1,1,1/8/2014,0,Sequoia NP,36.4894,-118.8291,519.3333,CA,17.04425,ug/m^3,1.37882,ug/m^3,-999,ug/m^3,-999,ug/m^3,0.81381,ug/m^3,-999,km
IMPRHR2,SEQU1,1,1/11/2014,0,Sequoia NP,36.4894,-118.8291,519.3333,CA,4.77094,ug/m^3,1.25124,ug/m^3,-999,ug/m^3,-999,ug/m^3,0.26826,ug/m^3,-999,km
IMPRHR2,SEQU1,1,1/14/2014,0,Sequoia NP,36.4894,-118.8291,519.3333,CA,1.21737,ug/m^3,0.67382,ug/m^3,-999,ug/m^3,-999,ug/m^3,0.21778,ug/m^3,-999,km
IMPRHR2,SEQU1,1,1/17/2014,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.3901,ug/m^3,0.44727,ug/m^3,0.4475,ug/m^3,4.26762,ug/m^3,0.27364,ug/m^3,101.91384,km
IMPRHR2,SEQU1,1,1/20/2014,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,2.33284,ug/m^3,0.45371,ug/m^3,0.3084,ug/m^3,3.06054,ug/m^3,0.25227,ug/m^3,81.28082,km
IMPRHR2,SEQU1,1,1/23/2014,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,1.98092,ug/m^3,0.43948,ug/m^3,0.5587,ug/m^3,5.28984,ug/m^3,0.51322,ug/m^3,67.54663,km
IMPRHR2,SEQU1,1,1/26/2014,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,3.50906,ug/m^3,0.72113,ug/m^3,0.5899,ug/m^3,5.90436,ug/m^3,0.96983,ug/m^3,48.4342,km
IMPRHR2,SEQU1,1,1/29/2014,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,13.22998,ug/m^3,1.14465,ug/m^3,0.4062,ug/m^3,3.85812,ug/m^3,1.90685,ug/m^3,20.11317,km
IMPRHR2,SEQU1,1,2/1/2014,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,2.51872,ug/m^3,0.51686,ug/m^3,0.1758,ug/m^3,1.8333,ug/m^3,0.08427,ug/m^3,93.59286,km
IMPRHR2,SEQU1,1,2/4/2014,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,4.80551,ug/m^3,0.72641,ug/m^3,0.2018,ug/m^3,2.09196,ug/m^3,0.3346,ug/m^3,59.53305,km
IMPRHR2,SEQU1,1,2/7/2014,10,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.22949,ug/m^3,0.15683,ug/m^3,0.0195,ug/m^3,0.54882,ug/m^3,0.03884,ug/m^3,251.58275,km
IMPRHR2,SEQU1,1,2/10/2014,10,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.29799,ug/m^3,0.36333,ug/m^3,0.0738,ug/m^3,1.34046,ug/m^3,0.03414,ug/m^3,178.92038,km
IMPRHR2,SEQU1,1,2/13/2014,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,5.8744,ug/m^3,1.47634,ug/m^3,0.2734,ug/m^3,2.9952,ug/m^3,0.13006,ug/m^3,46.04804,km
IMPRHR2,SEQU1,1,2/16/2014,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,15.90325,ug/m^3,3.05188,ug/m^3,0.532,ug/m^3,4.93524,ug/m^3,0.31135,ug/m^3,17.07843,km
IMPRHR2,SEQU1,1,2/19/2014,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,7.33236,ug/m^3,1.94028,ug/m^3,0.3878,ug/m^3,2.88612,ug/m^3,0.27015,ug/m^3,37.21452,km
IMPRHR2,SEQU1,1,2/22/2014,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,4.78487,ug/m^3,1.48603,ug/m^3,0.3394,ug/m^3,2.84418,ug/m^3,0.39104,ug/m^3,51.15453,km
IMPRHR2,SEQU1,1,2/25/2014,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,2.56091,ug/m^3,1.08054,ug/m^3,0.2495,ug/m^3,2.30652,ug/m^3,0.53924,ug/m^3,76.97186,km
IMPRHR2,SEQU1,1,2/28/2014,10,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.06927,ug/m^3,0.08357,ug/m^3,0.0266,ug/m^3,0.33966,ug/m^3,0.14394,ug/m^3,287.02406,km
IMPRHR2,SEQU1,1,3/3/2014,10,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.25748,ug/m^3,0.30158,ug/m^3,0.0593,ug/m^3,0.60966,ug/m^3,0.0409,ug/m^3,220.08953,km
IMPRHR2,SEQU1,1,3/6/2014,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,2.11328,ug/m^3,1.56123,ug/m^3,0.172,ug/m^3,1.75374,ug/m^3,0.30825,ug/m^3,80.89292,km
IMPRHR2,SEQU1,1,3/9/2014,10,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.33746,ug/m^3,0.52111,ug/m^3,0.1137,ug/m^3,1.14984,ug/m^3,0.30887,ug/m^3,155.67631,km
IMPRHR2,SEQU1,1,3/12/2014,10,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.25955,ug/m^3,0.72456,ug/m^3,0.0624,ug/m^3,0.8325,ug/m^3,0.70566,ug/m^3,176.97047,km
IMPRHR2,SEQU1,1,3/15/2014,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.88288,ug/m^3,0.71288,ug/m^3,0.1697,ug/m^3,1.85868,ug/m^3,0.89093,ug/m^3,120.16622,km
IMPRHR2,SEQU1,1,3/18/2014,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.90971,ug/m^3,0.73392,ug/m^3,0.1437,ug/m^3,1.58724,ug/m^3,0.82965,ug/m^3,117.87854,km
IMPRHR2,SEQU1,1,3/21/2014,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,2.5284,ug/m^3,1.0541,ug/m^3,0.2064,ug/m^3,2.5137,ug/m^3,1.4036,ug/m^3,70.68736,km
IMPRHR2,SEQU1,1,3/24/2014,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,1.10153,ug/m^3,1.35688,ug/m^3,0.2262,ug/m^3,3.23856,ug/m^3,0.74031,ug/m^3,86.3644,km
IMPRHR2,SEQU1,1,3/27/2014,10,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.50323,ug/m^3,0.87541,ug/m^3,0.0724,ug/m^3,1.04526,ug/m^3,0.23511,ug/m^3,149.34317,km
IMPRHR2,SEQU1,1,3/30/2014,10,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.51497,ug/m^3,0.67209,ug/m^3,0.0439,ug/m^3,1.09458,ug/m^3,0.11764,ug/m^3,158.94243,km
IMPRHR2,SEQU1,1,4/2/2014,10,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.09997,ug/m^3,0.18917,ug/m^3,0.0053,ug/m^3,0.3024,ug/m^3,0.02671,ug/m^3,286.96025,km
IMPRHR2,SEQU1,1,4/5/2014,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,1.65778,ug/m^3,1.76575,ug/m^3,0.1658,ug/m^3,2.14776,ug/m^3,0.12693,ug/m^3,93.82859,km
IMPRHR2,SEQU1,1,4/8/2014,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.19324,ug/m^3,1.62979,ug/m^3,0.1202,ug/m^3,2.06694,ug/m^3,0.73042,ug/m^3,124.64317,km
IMPRHR2,SEQU1,1,4/11/2014,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.81296,ug/m^3,2.89402,ug/m^3,0.3447,ug/m^3,6.11406,ug/m^3,0.88758,ug/m^3,59.69097,km
IMPRHR2,SEQU1,1,4/14/2014,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,1.46854,ug/m^3,3.67653,ug/m^3,0.2508,ug/m^3,5.46804,ug/m^3,1.04587,ug/m^3,53.90363,km
IMPRHR2,SEQU1,1,4/17/2014,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.86108,ug/m^3,2.15403,ug/m^3,0.2207,ug/m^3,4.13478,ug/m^3,1.23621,ug/m^3,73.85394,km
IMPRHR2,SEQU1,1,4/20/2014,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.80651,ug/m^3,3.20018,ug/m^3,0.3206,ug/m^3,3.8475,ug/m^3,0.83073,ug/m^3,67.27859,km
IMPRHR2,SEQU1,1,4/23/2014,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.82289,ug/m^3,1.03892,ug/m^3,0.1094,ug/m^3,1.4697,ug/m^3,0.47631,ug/m^3,118.63184,km
IMPRHR2,SEQU1,1,4/26/2014,10,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.11352,ug/m^3,0.26817,ug/m^3,0.0685,ug/m^3,0.73026,ug/m^3,0.10667,ug/m^3,234.08846,km
IMPRHR2,SEQU1,1,4/29/2014,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.49304,ug/m^3,1.77321,ug/m^3,0.1714,ug/m^3,2.61396,ug/m^3,0.39155,ug/m^3,105.77475,km
IMPRHR2,SEQU1,1,5/2/2014,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.40106,ug/m^3,2.60102,ug/m^3,0.2912,ug/m^3,4.17384,ug/m^3,1.59437,ug/m^3,74.03559,km
IMPRHR2,SEQU1,1,5/5/2014,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,1.5053,ug/m^3,1.96577,ug/m^3,0.1361,ug/m^3,2.32362,ug/m^3,0.74079,ug/m^3,85.68871,km
IMPRHR2,SEQU1,1,5/8/2014,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,1.49008,ug/m^3,2.18794,ug/m^3,0.1802,ug/m^3,2.45322,ug/m^3,0.60723,ug/m^3,80.85768,km
IMPRHR2,SEQU1,1,5/11/2014,10,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.27632,ug/m^3,0.72806,ug/m^3,0.0808,ug/m^3,1.42722,ug/m^3,0.89752,ug/m^3,146.95435,km
IMPRHR2,SEQU1,1,5/14/2014,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.29915,ug/m^3,1.62356,ug/m^3,0.1572,ug/m^3,2.60838,ug/m^3,1.7322,ug/m^3,96.93794,km
IMPRHR2,SEQU1,1,5/17/2014,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.35462,ug/m^3,1.45897,ug/m^3,0.1555,ug/m^3,2.26314,ug/m^3,1.61502,ug/m^3,106.48157,km
IMPRHR2,SEQU1,1,5/20/2014,10,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.35127,ug/m^3,0.92367,ug/m^3,0.0536,ug/m^3,0.9279,ug/m^3,0.5685,ug/m^3,151.12329,km
IMPRHR2,SEQU1,1,5/23/2014,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.3799,ug/m^3,1.51301,ug/m^3,0.1362,ug/m^3,2.31264,ug/m^3,0.96144,ug/m^3,104.38754,km
IMPRHR2,SEQU1,1,5/26/2014,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.57869,ug/m^3,1.30329,ug/m^3,0.2346,ug/m^3,4.01112,ug/m^3,1.95131,ug/m^3,84.08184,km
IMPRHR2,SEQU1,1,5/29/2014,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.71182,ug/m^3,2.70315,ug/m^3,0.1764,ug/m^3,2.56734,ug/m^3,1.70221,ug/m^3,77.32448,km
IMPRHR2,SEQU1,1,6/1/2014,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.88945,ug/m^3,2.43338,ug/m^3,0.2186,ug/m^3,3.73086,ug/m^3,1.52145,ug/m^3,78.50565,km
IMPRHR2,SEQU1,1,6/4/2014,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.71479,ug/m^3,3.04936,ug/m^3,0.342,ug/m^3,3.84498,ug/m^3,2.33386,ug/m^3,64.59131,km
IMPRHR2,SEQU1,1,6/7/2014,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,1.1681,ug/m^3,2.85574,ug/m^3,0.2969,ug/m^3,4.28184,ug/m^3,1.63518,ug/m^3,66.16193,km
IMPRHR2,SEQU1,1,6/10/2014,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.74407,ug/m^3,2.61546,ug/m^3,0.2135,ug/m^3,3.82716,ug/m^3,2.21115,ug/m^3,70.54753,km
IMPRHR2,SEQU1,1,6/13/2014,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.73762,ug/m^3,2.13044,ug/m^3,0.1546,ug/m^3,2.34576,ug/m^3,2.6754,ug/m^3,77.10291,km
IMPRHR2,SEQU1,1,6/16/2014,90,Sequoia NP,36.4894,-118.8291,519.3333,CA,1.06541,ug/m^3,1.74644,ug/m^3,0,ug/m^3,1.76418,ug/m^3,7.35994,ug/m^3,60.85519,km
IMPRHR2,SEQU1,1,6/19/2014,50,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.7384,ug/m^3,1.91664,ug/m^3,0.1355,ug/m^3,2.18214,ug/m^3,2.46933,ug/m^3,85.91901,km
IMPRHR2,SEQU1,1,6/22/2014,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.51677,ug/m^3,1.49156,ug/m^3,0.1052,ug/m^3,2.02914,ug/m^3,0.94104,ug/m^3,111.4445,km
IMPRHR2,SEQU1,1,6/25/2014,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.55818,ug/m^3,1.09684,ug/m^3,0.1543,ug/m^3,1.83996,ug/m^3,1.29756,ug/m^3,104.52326,km
IMPRHR2,SEQU1,1,6/28/2014,30,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.25142,ug/m^3,1.5251,ug/m^3,0.1572,ug/m^3,2.46708,ug/m^3,0.72082,ug/m^3,108.81145,km
IMPRHR2,SEQU1,1,7/1/2014,70,Sequoia NP,36.4894,-118.8291,519.3333,CA,0.47601,ug/m^3,2.9622,ug/m^3,0.1995,ug/m^3,4.58676,ug/m^3,1.17723,ug/m^3,69.26092,km
