ID,name,age,sex,breed,date_found,adoptable_from,posted,color,coat,size,neutered,housebroken,likes_people,likes_children,get_along_males,get_along_females,get_along_cats,keep_in
160,Kokszos,9.5,male,Labrador Retriever Mix,2010-10-03,2010-10-03,2010-11-09,black,short,medium,no,yes,yes,yes,yes,yes,no,both flat and garden
152,Kölyök,9.33,male,Unknown Mix,2010-10-03,2010-10-03,2010-10-21,brown,short,large,no,yes,yes,yes,yes,yes,yes,both flat and garden
652,Ancsa,9.75,female,Unknown Mix,2010-09-30,2010-09-30,2010-10-26,black,short,medium,,,,,,,,
162,Flitter,10.33,female,Unknown Mix,2010-10-03,2010-10-03,2010-11-09,white,short,medium,yes,yes,yes,yes,yes,yes,,both flat and garden
159,Csaó,10.92,male,Dachshund Mix,2010-10-03,2010-10-03,2010-10-22,yellow,short,small,no,yes,yes,,yes,yes,,both flat and garden
153,Kölyök,9.33,female,Unknown Mix,2010-10-03,2010-10-03,2010-10-21,brown,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden
148,Kölyök,9.33,male,Labrador Retriever Mix,2010-10-03,2010-10-03,2010-10-21,white,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden
212,Lidi,10.08,female,Dachshund Mix,2010-10-20,2010-10-20,2010-11-08,red,short,small,no,,,,,,,
157,Lili,10.33,female,Unknown Mix,2010-10-03,2010-10-03,2010-10-22,saddle back,short,medium,yes,yes,yes,yes,yes,yes,,both flat and garden
155,Radar,10.17,female,Unknown Mix,2010-10-03,2010-10-03,2010-10-22,black,short,medium,yes,yes,yes,yes,yes,yes,,both flat and garden
151,Snaci,9.58,male,Schnauzer Mix,2010-10-03,2010-10-03,2010-10-21,black,short,small,no,yes,yes,yes,yes,yes,yes,both flat and garden
161,Bársony,10.33,female,German Shepherd Dog Mix,2010-10-03,2010-10-03,2010-11-09,saddle back,short,medium,yes,yes,yes,,,,,garden
158,Borcsa,10.17,female,Staffordshire Terrier Mix,2010-10-03,2010-10-03,2010-10-22,brown,short,medium,no,yes,yes,,yes,,,both flat and garden
150,Öreglány,19.67,female,Old German Shepherd Mix,2010-10-03,2010-10-03,2010-10-21,brown,long,large,yes,yes,yes,,yes,yes,,both flat and garden
154,Kölyök,9.25,male,Unknown Mix,2010-10-03,2010-10-03,2010-10-22,black and brown,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden
163,Kapocs,11.33,male,Chow Chow Mix,2010-10-03,2010-10-03,2010-11-09,red,short,medium,no,yes,yes,yes,yes,yes,,garden
156,Szutyi,11.67,female,Unknown Mix,2010-10-03,2010-10-03,2010-10-22,black,short,medium,,yes,yes,,yes,yes,,garden
143,Fityisz,11.17,male,Unknown Mix,2010-05-03,2010-05-03,2010-10-03,yellow,short,medium,no,yes,yes,,yes,yes,,garden
141,Pamacs,10.33,female,Unknown Mix,2010-05-03,2010-05-03,2010-10-03,black,medium,medium,yes,yes,yes,yes,yes,yes,,both flat and garden
140,Muki,9.67,male,Unknown Mix,2010-09-28,2010-09-28,2010-09-28,yellow-brown,short,medium,no,no,,yes,yes,yes,yes,both flat and garden
124,Jocó,10.33,male,Unknown Mix,2010-05-03,2010-05-03,2010-09-28,golden,short,medium,no,yes,yes,yes,yes,yes,,both flat and garden
138,Sunci,16.33,male,Unknown Mix,2010-09-28,2010-09-28,2010-09-28,brown,medium,medium,no,,yes,,,,,both flat and garden
135,Pitypang,11.33,female,Unknown Mix,2010-09-28,2010-09-28,2010-09-28,apricot,short,medium,yes,,,,,,,both flat and garden
60,Bori,10.17,female,Puli Mix,2010-02-01,2010-02-01,2010-10-06,black,medium,small,yes,,yes,no,yes,yes,,garden
146,Dezsõ,9.83,male,Unknown Mix,2010-07-03,2010-07-03,2010-10-21,white,wirehaired,medium,no,yes,yes,yes,yes,yes,,garden
5,Tücsi,9.58,female,Unknown Mix,2010-10-05,2010-10-06,2010-10-15,black,medium,medium,no,yes,yes,yes,yes,yes,,both flat and garden
147,Hancúr,9.5,male,Unknown Mix,2010-07-03,2010-07-03,2010-10-21,yellow,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden
142,Lili,10.33,female,Unknown Mix,2010-05-03,2010-05-03,2010-10-03,yellow,short,medium,yes,yes,yes,yes,yes,yes,,both flat and garden
145,Völgyi,12.92,male,Unknown Mix,2010-05-03,2010-05-03,2010-10-03,spotty,short,medium,no,yes,yes,,yes,yes,,garden
144,Pöttöm Panni,10.33,female,Unknown Mix,2010-05-03,2010-05-03,2010-10-03,yellow,short,small,yes,yes,yes,yes,yes,yes,,flat
122,Simlis,13.58,male,Miniature Schnauzer Mix,2010-05-03,2010-05-03,2010-09-28,apricot,short,small,no,yes,yes,,,,,both flat and garden
136,Csokor,10.33,female,Unknown Mix,2010-09-28,2010-09-28,2010-09-28,black,short,medium,yes,,,,,,,both flat and garden
137,Husi,10.08,female,German Shepherd Dog Mix,2010-09-28,2010-09-28,2010-09-28,apricot,short,medium,yes,,,,,,,both flat and garden
121,Soma,10.58,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-28,black,short,large,yes,yes,yes,,,yes,yes,both flat and garden
125,Zsilip,10.42,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-28,black,short,large,yes,yes,yes,yes,yes,yes,,both flat and garden
57,Muki,10.67,female,Schnauzer Mix,2009-06-01,2009-06-01,2010-10-06,black,wirehaired,medium,yes,,yes,yes,yes,yes,,garden
123,Meki,11.25,male,Unknown Mix,2010-05-03,2010-05-03,2010-09-28,black and white,short,medium,no,yes,yes,yes,yes,yes,,both flat and garden
107,Lédi,10.75,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-10,saddle back,short,medium,yes,yes,,,yes,yes,,both flat and garden
975,Lili,16.17,female,Unknown Mix,2008-05-05,2008-05-05,2010-09-22,red,short,large,yes,,,,,,,
109,Inez,9.92,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-10,spotty,short,medium,yes,yes,,,,,,both flat and garden
120,Bizsu,14.25,female,Rottweiler Mix,2010-05-03,2010-05-03,2010-09-28,black and brown,short,medium,no,yes,yes,,,yes,yes,garden
108,Lédi,10.75,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-10,saddle back,short,medium,yes,yes,,,yes,yes,,both flat and garden
102,Hurka,11.33,male,Unknown Mix,2009-04-03,2009-04-03,2010-09-09,apricot,short,small,no,yes,,yes,yes,yes,,both flat and garden
103,Felhõ,11.33,male,Unknown Mix,2009-04-03,2009-04-03,2010-09-09,white,short,large,yes,,,,,,,garden
114,Cékla,11.25,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-27,black,short,medium,yes,,yes,,,,,both flat and garden
117,Arany,9.75,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-27,black and tan,short,medium,yes,,yes,yes,yes,yes,,garden
115,Gerinc,10.33,male,German Shepherd Dog,2010-05-03,2010-05-03,2010-09-27,saddle back,short,medium,no,,yes,yes,yes,yes,,garden
112,Zsarnok,11.67,male,Unknown Mix,2009-03-04,2009-03-04,2010-09-22,brown,short,medium,yes,,,,yes,yes,,both flat and garden
110,Labanc,12.92,male,Unknown Mix,2008-06-03,2008-06-03,2010-09-10,brown,short,large,no,yes,,,yes,yes,,both flat and garden
111,Felhõ,11.33,male,Unknown Mix,2010-02-03,2010-02-03,2010-09-15,white,wirehaired,large,yes,,,,,,,
118,Csocsi,9.67,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-27,gray and white,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden
119,Csocsi,9.67,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-27,gray and white,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden
113,Rasztás,10.25,male,Komondor,2010-05-03,2010-05-03,2010-09-27,white,long,large,no,,yes,yes,yes,yes,,garden
45,Bobby,10.92,male,Rottweiler Mix,2010-08-31,2010-08-31,2010-09-14,brown,short,large,yes,no,yes,yes,yes,yes,,garden
105,Bors,10.0,female,Unknown Mix,2010-02-02,2010-02-02,2010-09-09,brown and white,short,medium,yes,yes,,,yes,yes,yes,both flat and garden
116,Arany,9.75,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-27,black and tan,short,medium,yes,,yes,yes,yes,yes,,garden
112,Felhõ,11.33,male,Unknown Mix,2010-02-03,2010-02-03,2010-09-15,white,wirehaired,large,yes,,,,,,,
98,Brumi,9.75,male,Unknown Mix,2010-05-03,2010-05-03,2010-08-28,black,short,medium,no,,,,,,,both flat and garden
100,Inez,9.92,female,Unknown Mix,2010-05-03,2010-05-03,2010-08-28,spotty,short,medium,yes,,,,,,,both flat and garden
86,Pánki,12.25,female,Unknown Mix,2010-05-03,2010-05-03,2010-08-27,black and brown,wirehaired,small,yes,,,,,,,both flat and garden
85,Hurka,11.33,male,Dachshund Mix,2010-05-03,2010-05-03,2010-08-27,black and tan,short,small,no,,,,,,,both flat and garden
97,Brumi,9.83,male,Unknown Mix,2010-05-03,2010-05-03,2010-08-27,black,wirehaired,medium,no,,,,,,,
95,Floky,11.33,male,Unknown Mix,2010-05-03,2010-05-03,2010-08-27,gray and white,short,medium,no,,,,,,,both flat and garden
92,Felhõ,11.33,male,Unknown Mix,2010-05-03,2010-05-03,2010-08-27,white,short,large,yes,,,,,,,garden
638,Dodzso,10.83,male,Unknown Mix,2010-07-15,2010-07-15,2010-08-25,yellow-brown,medium,large,,,,,,,,
94,Bors,10.0,female,Unknown Mix,2010-02-03,2010-02-03,2010-08-27,saddle back,short,medium,yes,,,,,,,both flat and garden
83,Hurka,11.33,male,Dachshund Mix,2010-05-03,2010-05-03,2010-08-27,black and tan,short,small,no,,,,,,,both flat and garden
90,Manó,11.33,female,Unknown Mix,2010-05-03,2010-05-03,2010-08-27,black and brown,wirehaired,small,yes,,,,,,,both flat and garden
89,Bocskor,10.58,female,Unknown Mix,2010-05-03,2010-05-03,2010-08-27,black,long,medium,yes,,,,,,,both flat and garden
1515,Odin,10.92,male,Labrador Retriever Mix,2010-02-10,2010-02-10,2010-08-23,black,short,large,yes,,yes,yes,yes,yes,,both flat and garden
84,Hurka,11.33,male,Dachshund Mix,2010-05-03,2010-05-03,2010-08-27,black and tan,short,small,no,,,,,,,both flat and garden
101,Manó,11.33,female,Unknown Mix,2009-04-03,2009-04-03,2010-09-09,brown,short,small,yes,yes,yes,yes,yes,yes,,both flat and garden
96,Lédi,10.75,female,Unknown Mix,2010-05-03,2010-05-03,2010-08-27,black and tan,short,medium,yes,,,,,,,both flat and garden
87,Pánki,12.25,female,Unknown Mix,2010-05-03,2010-05-03,2010-08-27,black and brown,wirehaired,small,yes,,,,,,,both flat and garden
91,Manó,11.33,female,Unknown Mix,2010-05-03,2010-05-03,2010-08-27,black and brown,wirehaired,small,yes,,,,,,,both flat and garden
117,Pipa,10.75,male,Dachshund Mix,2010-08-30,2010-09-10,2010-09-09,tricolor,short,small,,yes,yes,yes,yes,yes,yes,both flat and garden
34,Egres,17.25,male,Unknown Mix,2010-08-25,2010-08-25,2010-09-04,white,medium,medium,no,,yes,,,,,both flat and garden
74,Szutyi,11.33,female,Unknown Mix,2009-04-03,2009-04-03,2010-08-11,black,short,medium,yes,,,,,,,both flat and garden
77,Fickó,11.92,male,Unknown Mix,2009-05-05,2009-05-05,2010-08-12,brown,wirehaired,medium,yes,,yes,yes,yes,yes,,both flat and garden
76,Kira,10.92,female,Unknown Mix,2010-02-03,2010-02-03,2010-08-11,black and tan,short,medium,yes,yes,yes,,yes,yes,,both flat and garden
70,Kleó,11.92,female,Unknown Mix,2010-05-01,2010-05-01,2010-08-12,black,medium,large,no,,yes,,yes,yes,,both flat and garden
78,Sanci,11.25,male,Unknown Mix,2009-09-03,2009-09-03,2010-08-11,black and tan,short,medium,no,yes,yes,,yes,yes,,both flat and garden
80,Foltoska,11.92,male,Unknown Mix,2010-05-05,2010-05-05,2010-08-12,spotty,short,medium,yes,,yes,,,,,both flat and garden
71,Kicsi,11.92,female,Unknown Mix,2009-04-03,2009-04-03,2010-08-10,apricot,long,small,yes,,,,,,,both flat and garden
29,Ödön,16.25,male,Dachshund Mix,2010-08-01,2010-08-01,2010-08-18,yellow-brown,short,small,,,yes,,,,,flat
68,Lili,10.92,female,Labrador Retriever Mix,2010-06-28,2010-06-28,2010-08-12,white,short,large,no,,yes,,yes,yes,,both flat and garden
79,Néró,15.92,male,Puli Mix,2009-03-04,2009-03-04,2010-08-12,black,long,large,no,,yes,yes,,,,garden
27,Matyi,11.25,male,Jagd Terrier Mix,2010-08-01,2010-08-17,2010-08-18,saddle back,short,medium,,,yes,yes,no,yes,no,both flat and garden
69,Limbo,12.92,female,Unknown Mix,2010-07-03,2010-07-03,2010-08-12,spotty,wirehaired,medium,no,,yes,,yes,yes,,both flat and garden
73,Frici,11.92,male,Hound Mix,2010-02-03,2010-02-03,2010-08-11,black and brown,short,medium,yes,,,,,,,
25,Rexi,17.25,male,German Shepherd Dog Mix,2010-08-01,2010-08-17,2010-08-18,black and tan,short,medium,,,yes,no,no,yes,no,garden
64,Manó,10.33,female,Unknown Mix,2010-07-07,2010-08-14,2010-08-14,brown,short,medium,yes,yes,yes,yes,yes,yes,no,garden
79,Fleki,10.08,female,Unknown Mix,2010-02-03,2010-02-03,2010-08-11,brown,short,medium,no,yes,yes,,,,,both flat and garden
72,Kocka,11.92,female,Unknown Mix,2010-02-03,2010-02-03,2010-08-11,apricot,wirehaired,medium,yes,,,,,,,both flat and garden
80,Juli,10.92,female,Unknown Mix,2010-02-03,2010-02-03,2010-08-11,black and brown,long,medium,yes,yes,yes,,,,,both flat and garden
630,Banán,9.58,male,Unknown Mix,2010-07-25,2010-07-25,2010-08-13,brown,short,small,,,,,,,,
77,Picúr,12.75,female,Dachshund Mix,2008-02-03,2008-02-03,2010-08-11,brown and white,short,small,yes,yes,,,yes,yes,,both flat and garden
63,Kifli,11.33,female,Unknown Mix,2009-02-03,2009-02-03,2010-08-03,black and white,short,medium,yes,,,,,,,both flat and garden
62,Pötyi,11.33,male,Unknown Mix,2009-02-03,2009-02-03,2010-08-03,gray and black,wirehaired,medium,no,,,,,,,both flat and garden
962,Buksi,11.33,male,Unknown Mix,2008-09-15,2008-09-15,2010-08-08,black,wirehaired,medium,yes,,yes,,yes,yes,yes,
56,Éber,11.92,female,Unknown Mix,2008-02-03,2008-02-03,2010-08-03,apricot,short,medium,yes,,,,,,,both flat and garden
49,Pletyka,18.33,female,German Shepherd Dog Mix,2002-03-04,2002-03-04,2010-08-03,black and tan,short,large,yes,,,,yes,yes,,both flat and garden
54,Fibi,9.92,male,German Shepherd Dog Mix,2010-02-03,2010-02-03,2010-08-03,black and brown,medium,medium,,,,,,,,both flat and garden
55,Ánizs,14.33,female,Unknown Mix,2007-02-03,2007-02-03,2010-08-03,black,medium,medium,yes,,,,,,,both flat and garden
44,Fityisz,10.33,male,Unknown Mix,2010-02-03,2010-02-03,2010-08-03,brown,short,medium,,,yes,,,,,garden
59,Zsömi,11.75,female,Unknown Mix,2008-06-03,2008-06-03,2010-08-03,golden,short,medium,yes,,,,,,,both flat and garden
57,Csabi,18.33,male,Unknown Mix,2002-03-04,2002-03-04,2010-08-03,apricot,short,large,yes,,,,,,,both flat and garden
60,Joda,11.67,female,Unknown Mix,2008-06-03,2008-06-03,2010-08-03,black,short,large,yes,,,,,,,both flat and garden
43,Centi,10.33,female,Unknown Mix,2010-02-03,2010-02-03,2010-08-03,black and white,short,medium,yes,yes,yes,,,,,garden
42,Sári,10.33,female,Unknown Mix,2010-02-03,2010-02-03,2010-08-03,striped,short,medium,yes,yes,yes,yes,yes,yes,,both flat and garden
40,Fodor,9.83,female,Unknown Mix,2010-05-03,2010-05-03,2010-08-03,spotty,short,medium,no,yes,yes,yes,,,,both flat and garden
58,Manci,11.33,female,Unknown Mix,2010-02-03,2010-02-03,2010-08-03,golden,short,medium,yes,,,,,,,both flat and garden
48,Labanc,12.33,male,German Shepherd Dog Mix,2008-02-03,2008-02-03,2010-08-03,black and tan,short,large,no,,yes,,yes,yes,,both flat and garden
47,Majrés,12.33,female,Unknown Mix,2008-02-03,2008-02-03,2010-08-03,apricot,short,medium,yes,,,,,,,both flat and garden
46,Vacak,13.33,male,Dachshund Mix,2007-02-03,2007-02-03,2010-08-03,brown,short,medium,no,,,,,,,both flat and garden
65,Õzgida,17.33,female,Unknown Mix,2007-02-03,2007-02-03,2010-08-03,brown,short,medium,yes,,,,,,,both flat and garden
64,Gömbike,16.33,male,German Pointer Mix,2009-04-03,2009-04-03,2010-08-03,apricot,short,medium,no,,,,,,,both flat and garden
599,Piri,14.92,female,German Shepherd Dog Mix,2010-05-15,2010-05-15,2010-06-06,black and white,wirehaired,medium,,,,,,,,
1127,Bobi,10.58,male,Unknown Mix,2010-05-19,2010-05-19,2010-07-11,brown and white,short,medium,yes,,yes,yes,yes,yes,,garden
604,Pulika,16.58,male,Puli,2010-06-05,2010-06-05,2010-06-15,black,medium,medium,,,,,,,,
19,Bendegúz,10.0,male,Unknown Mix,2010-06-14,2010-06-14,2010-06-17,black,wirehaired,medium,no,,yes,yes,yes,yes,,both flat and garden
18,Meli,10.33,female,Unknown Mix,2010-06-20,2010-08-21,2010-07-26,black,short,small,no,,yes,yes,yes,yes,,both flat and garden
7,Casper,10.25,male,Unknown Mix,2010-06-12,2010-07-20,2010-07-20,spotty,medium,large,no,,yes,,,yes,,garden
122,Steffi,9.75,female,Dachshund Mix,2010-07-03,2010-07-03,2010-07-03,black and brown,medium,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden
19,Mûvésznõ,11.33,female,"Puli, Pumi Mix",2010-06-20,2010-08-21,2010-07-26,black,medium,medium,no,,yes,yes,yes,yes,,garden
956,Tapi,15.5,male,Komondor,2010-06-01,2010-06-01,2010-07-11,white,long,large,yes,,yes,yes,,,,
1125,Barni,10.58,male,Vizsla Mix,2010-07-03,2010-07-03,2010-07-11,brown,medium,medium,,,yes,yes,yes,yes,,garden
620,Dolli,12.75,female,German Shepherd Dog Mix,2009-09-01,2009-09-01,2010-07-08,black and tan,short,large,,,,,,,,
28,Dagi,14.33,male,Unknown Mix,2009-10-20,2010-08-21,2010-07-26,black,medium,medium,no,,yes,yes,no,no,,garden
25,Sonja,11.33,female,Unknown Mix,2009-10-20,2010-08-21,2010-07-26,striped,short,small,yes,,yes,yes,yes,yes,,both flat and garden
130,Szuzi,14.75,female,Rottweiler Mix,2010-05-24,2010-05-24,2010-05-24,black and tan,short,medium,yes,,yes,,,,,
509,Nudli,16.5,male,Russian Laikas Mix,2007-11-19,2007-11-19,2010-06-10,saddle back,medium,large,no,yes,yes,yes,no,yes,,both flat and garden
22,Botond,11.42,male,Unknown Mix,2010-06-25,2010-06-25,2010-06-30,white,medium,large,no,,yes,,no,,,garden
20,Samu,10.42,male,Unknown Mix,2010-06-14,2010-06-14,2010-06-17,wild boar,wirehaired,medium,no,,yes,,yes,yes,,both flat and garden
13,Nozzi,10.17,male,Scotch Collie Mix,2010-06-20,2010-08-21,2010-07-26,saddle back,short,medium,yes,,yes,yes,yes,yes,,garden
23,Blacky,10.83,male,Unknown Mix,2010-06-20,2010-08-21,2010-07-26,black,short,small,yes,,yes,yes,yes,yes,,both flat and garden
510,Nomád,16.92,male,German Shepherd Dog Mix,2007-01-10,2007-01-10,2010-06-29,sable,medium,medium,no,yes,yes,yes,no,no,,both flat and garden
586,Öcsike,12.58,male,German Shepherd Dog Mix,2010-04-25,2010-04-25,2010-04-26,sable,long,medium,,,,,,,,
53,Kolli,11.67,male,Collie Mix,2010-03-20,2010-03-20,2010-04-05,tricolor,long,small,,,yes,,,,,
57,Dale,11.67,male,Bernese Mountain Dog Mix,2010-02-20,2010-02-20,2010-04-05,black and brown,long,medium,,,yes,yes,yes,yes,,garden
25,Fleki,10.08,female,Unknown Mix,2009-12-20,2009-12-20,2010-04-01,gray,short,medium,no,,yes,yes,yes,yes,yes,both flat and garden
1,Szatyor,13.5,male,Unknown Mix,2009-07-27,2009-07-27,2010-05-17,brown,short,medium,no,,yes,,no,,,garden
35,Pajti,10.83,female,Unknown Mix,2010-01-01,2010-01-01,2010-04-01,white,short,large,yes,,yes,no,,,,both flat and garden
34,Cápa,11.92,male,Unknown Mix,2009-01-10,2009-01-10,2010-04-01,black and brown,wirehaired,medium,no,,yes,,,,,both flat and garden
27,Frici,11.92,male,Hound Mix,2009-01-01,2009-01-01,2010-04-01,black and tan,short,medium,yes,,yes,,yes,yes,,garden
39,Õzgida,17.92,female,Unknown Mix,2004-01-01,2004-01-01,2010-04-01,brown,short,medium,yes,,yes,,,,,both flat and garden
4,Balu,17.58,male,Unknown Mix,2008-11-12,2008-11-12,2010-05-17,wild boar,wirehaired,large,no,,yes,,no,yes,,both flat and garden
33,Kicsi,11.92,female,Unknown Mix,2009-01-01,2009-01-01,2010-04-01,brown,medium,medium,yes,,yes,,,,,both flat and garden
591,Borzas,10.75,male,Puli Mix,2010-05-02,2010-05-02,2010-05-23,gray,long,medium,,,,,,,,
80,Peti,10.92,male,Hound Mix,2009-12-10,2010-05-22,2010-05-21,brown,short,medium,,yes,yes,yes,yes,yes,,both flat and garden
26,Picúr,11.92,female,Dachshund Mix,2009-01-01,2009-01-01,2010-04-01,black,short,small,yes,,yes,,yes,yes,,both flat and garden
10,Rokkó,11.5,male,Unknown Mix,2010-02-25,2010-02-25,2010-05-17,wild boar,medium,medium,no,,yes,no,no,no,no,garden
54,Marcipán,10.67,male,Unknown Mix,2010-03-31,2010-03-31,2010-04-05,saddle back,long,large,,,,,,,,garden
30,Kocka,11.92,female,Unknown Mix,2009-01-01,2009-01-01,2010-04-01,spotty,short,medium,yes,,yes,,yes,yes,,both flat and garden
55,Kicsikék,9.83,male,German Shepherd Dog Mix,2010-03-15,2010-03-15,2010-04-05,apricot,short,medium,,,,,,,,
9,Schwarzi,17.58,male,Unknown Mix,2009-07-16,2009-07-16,2010-05-17,black and tan,short,medium,no,,no,,no,yes,,garden
28,Kira,10.92,female,Unknown Mix,2009-11-01,2009-11-01,2010-04-01,striped,short,large,yes,,yes,,yes,yes,,both flat and garden
15,Gömbi,16.92,male,German Pointer,2009-01-01,2009-01-01,2010-03-27,dotted,short,medium,no,,yes,,,,,both flat and garden
37,Totó,17.92,male,Mudi Mix,2010-01-01,2010-01-01,2010-03-27,black,medium,medium,no,,,,,,,
40,Dorka,11.17,female,Unknown Mix,2009-10-01,2009-10-01,2010-03-27,black,short,medium,no,,yes,,,,,both flat and garden
21,Bundás,13.92,male,Rottweiler Mix,2007-01-01,2007-01-01,2010-03-25,black and brown,medium,large,no,,yes,,,yes,,both flat and garden
9,Cipõke,11.75,female,Mudi Mix,2009-03-01,2009-03-01,2010-03-25,gray,short,medium,no,,yes,,yes,,,both flat and garden
52,Szuzi,11.33,female,German Shepherd Dog Mix,2009-11-10,2009-11-10,2010-03-31,apricot,short,medium,,,yes,yes,yes,yes,,garden
46,Maca,17.92,female,Dachshund Mix,2009-01-01,2009-01-01,2010-03-27,spotty,short,small,no,,yes,,,,,both flat and garden
23,Joda,11.67,female,Unknown Mix,2010-01-01,2010-01-01,2010-04-01,striped,short,medium,yes,,yes,,,,,both flat and garden
48,Sacika,17.92,female,Unknown Mix,2005-01-01,2005-01-01,2010-03-27,striped,short,large,no,,yes,,,,,both flat and garden
18,Abigél,12.75,female,Puli Mix,2009-01-01,2009-01-01,2010-03-25,black,medium,medium,no,,yes,,yes,,,both flat and garden
47,Tata,19.92,male,Unknown Mix,2002-01-01,2002-01-01,2010-03-27,black,short,small,no,,yes,,,,,both flat and garden
34,Bundás,12.92,male,Unknown Mix,2009-01-01,2009-01-01,2010-03-27,spotty,medium,medium,no,,yes,,,yes,,both flat and garden
