location_name,data_date,submitted_date,Province,District,malaria_rdt_0-4,malaria_rdt_5-14,malaria_rdt_15,malaria_tot,newid
Facility 19,2020-06-11,2020-06-16,North,Bolo,NA,NA,NA,NA,19
Facility 19,2020-06-10,2020-06-16,North,Bolo,NA,NA,NA,NA,19
Facility 58,2020-06-15,2020-06-16,North,Spring,NA,NA,NA,NA,58
Facility 29,2020-06-15,2020-06-16,North,Dingo,NA,NA,NA,NA,29
Facility 43,2020-06-11,2020-06-16,North,Dingo,NA,NA,NA,NA,43
Facility 21,2020-06-16,2020-06-16,North,Bolo,NA,NA,NA,NA,21
Facility 37,2020-06-16,2020-06-16,North,Bolo,NA,NA,NA,NA,37
Facility 5,2020-06-14,2020-06-16,North,Bolo,NA,NA,NA,NA,5
Facility 25,2020-06-15,2020-06-16,North,Bolo,NA,NA,NA,NA,25
Facility 25,2020-06-14,2020-06-16,North,Bolo,NA,NA,NA,NA,25
Facility 50,2020-06-15,2020-06-16,North,Spring,NA,NA,NA,NA,50
Facility 13,2020-06-15,2020-06-16,North,Bolo,NA,NA,NA,NA,13
Facility 31,2020-06-15,2020-06-16,North,Dingo,NA,NA,NA,NA,31
Facility 49,2020-06-15,2020-06-16,North,Dingo,NA,NA,NA,NA,49
Facility 48,2020-06-15,2020-06-16,North,Dingo,NA,NA,NA,NA,48
Facility 51,2020-06-15,2020-06-16,North,Spring,NA,NA,NA,NA,51
Facility 23,2020-06-15,2020-06-16,North,Dingo,NA,NA,NA,NA,23
Facility 41,2020-06-15,2020-06-16,North,Barnard,NA,NA,NA,NA,41
Facility 53,2020-06-15,2020-06-16,North,Bolo,NA,NA,NA,NA,53
Facility 3,2020-06-16,2020-06-16,North,Dingo,NA,NA,NA,NA,3
Facility 27,2020-06-15,2020-06-16,North,Spring,NA,NA,NA,NA,27
Facility 55,2020-06-15,2020-06-16,North,Bolo,NA,NA,NA,NA,55
Facility 18,2020-06-15,2020-06-16,North,Bolo,NA,NA,NA,NA,18
Facility 4,2020-06-08,2020-06-15,North,Bolo,NA,NA,NA,NA,4
Facility 4,2020-06-15,2020-06-15,North,Bolo,NA,NA,NA,NA,4
Facility 51,2020-06-14,2020-06-15,North,Spring,NA,NA,NA,NA,51
Facility 42,2020-06-13,2020-06-15,North,Dingo,NA,NA,NA,NA,42
Facility 32,2020-06-15,2020-06-15,North,Spring,NA,NA,NA,NA,32
Facility 14,2020-06-15,2020-06-15,North,Dingo,NA,NA,NA,NA,14
Facility 10,2020-06-15,2020-06-15,North,Bolo,NA,NA,NA,NA,10
Facility 35,2020-06-15,2020-06-15,North,Spring,NA,NA,NA,NA,35
Facility 29,2020-06-14,2020-06-15,North,Dingo,NA,NA,NA,NA,29
Facility 29,2020-06-13,2020-06-15,North,Dingo,NA,NA,NA,NA,29
Facility 30,2020-06-15,2020-06-15,North,Bolo,NA,NA,NA,NA,30
Facility 21,2020-06-15,2020-06-15,North,Bolo,NA,NA,NA,NA,21
Facility 37,2020-06-15,2020-06-15,North,Bolo,NA,NA,NA,NA,37
Facility 13,2020-06-14,2020-06-15,North,Bolo,NA,NA,NA,NA,13
Facility 49,2020-06-14,2020-06-15,North,Dingo,NA,NA,NA,NA,49
Facility 41,2020-06-14,2020-06-15,North,Barnard,NA,NA,NA,NA,41
Facility 26,2020-06-15,2020-06-15,North,Bolo,NA,NA,NA,NA,26
Facility 58,2020-06-14,2020-06-15,North,Spring,NA,NA,NA,NA,58
Facility 3,2020-06-15,2020-06-15,North,Dingo,NA,NA,NA,NA,3
Facility 18,2020-06-14,2020-06-15,North,Bolo,NA,NA,NA,NA,18
Facility 48,2020-06-14,2020-06-15,North,Dingo,NA,NA,NA,NA,48
Facility 23,2020-06-14,2020-06-15,North,Dingo,NA,NA,NA,NA,23
Facility 55,2020-06-14,2020-06-15,North,Bolo,NA,NA,NA,NA,55
Facility 53,2020-06-14,2020-06-15,North,Bolo,NA,NA,NA,NA,53
Facility 50,2020-06-14,2020-06-15,North,Spring,NA,NA,NA,NA,50
Facility 24,2020-06-15,2020-06-15,North,Bolo,NA,NA,NA,NA,24
Facility 27,2020-06-14,2020-06-15,North,Spring,NA,NA,NA,NA,27
Facility 14,2020-06-14,2020-06-14,North,Dingo,NA,NA,NA,NA,14
Facility 32,2020-06-14,2020-06-14,North,Spring,NA,NA,NA,NA,32
Facility 32,2020-06-13,2020-06-14,North,Spring,NA,NA,NA,NA,32
Facility 4,2020-06-14,2020-06-14,North,Bolo,NA,NA,NA,NA,4
Facility 31,2020-06-14,2020-06-14,North,Dingo,NA,NA,NA,NA,31
Facility 58,2020-06-13,2020-06-14,North,Spring,NA,NA,NA,NA,58
Facility 35,2020-06-14,2020-06-14,North,Spring,NA,NA,NA,NA,35
Facility 19,2020-06-09,2020-06-14,North,Bolo,NA,NA,NA,NA,19
Facility 35,2020-06-13,2020-06-14,North,Spring,NA,NA,NA,NA,35
Facility 8,2020-06-13,2020-06-14,North,Bolo,NA,NA,NA,NA,8
Facility 26,2020-06-14,2020-06-14,North,Bolo,NA,NA,NA,NA,26
Facility 5,2020-06-09,2020-06-14,North,Bolo,NA,NA,NA,NA,5
Facility 5,2020-06-07,2020-06-14,North,Bolo,NA,NA,NA,NA,5
Facility 5,2020-06-06,2020-06-14,North,Bolo,NA,NA,NA,NA,5
Facility 5,2020-06-08,2020-06-14,North,Bolo,NA,NA,NA,NA,5
Facility 5,2020-06-08,2020-06-14,North,Bolo,NA,NA,NA,NA,5
Facility 5,2020-06-11,2020-06-14,North,Bolo,NA,NA,NA,NA,5
Facility 5,2020-06-13,2020-06-14,North,Bolo,NA,NA,NA,NA,5
Facility 30,2020-06-14,2020-06-14,North,Bolo,NA,NA,NA,NA,30
Facility 49,2020-06-13,2020-06-14,North,Dingo,NA,NA,NA,NA,49
Facility 21,2020-06-14,2020-06-14,North,Bolo,NA,NA,NA,NA,21
Facility 41,2020-06-13,2020-06-14,North,Barnard,NA,NA,NA,NA,41
Facility 13,2020-06-13,2020-06-14,North,Bolo,NA,NA,NA,NA,13
Facility 13,2020-06-12,2020-06-14,North,Bolo,NA,NA,NA,NA,13
Facility 37,2020-06-14,2020-06-14,North,Bolo,NA,NA,NA,NA,37
Facility 24,2020-06-14,2020-06-14,North,Bolo,NA,NA,NA,NA,24
Facility 48,2020-06-13,2020-06-14,North,Dingo,NA,NA,NA,NA,48
Facility 50,2020-06-13,2020-06-14,North,Spring,NA,NA,NA,NA,50
Facility 3,2020-06-14,2020-06-14,North,Dingo,NA,NA,NA,NA,3
Facility 55,2020-06-13,2020-06-14,North,Bolo,NA,NA,NA,NA,55
Facility 25,2020-06-13,2020-06-14,North,Bolo,NA,NA,NA,NA,25
Facility 23,2020-06-13,2020-06-14,North,Dingo,NA,NA,NA,NA,23
Facility 27,2020-06-13,2020-06-14,North,Spring,NA,NA,NA,NA,27
Facility 53,2020-06-13,2020-06-14,North,Bolo,NA,NA,NA,NA,53
Facility 18,2020-06-13,2020-06-14,North,Bolo,NA,NA,NA,NA,18
Facility 60,2020-06-12,2020-06-14,North,Bolo,NA,NA,NA,NA,60
Facility 60,2020-06-13,2020-06-14,North,Bolo,NA,NA,NA,NA,60
Facility 2,2020-06-13,2020-06-14,North,Bolo,NA,NA,NA,NA,2
Facility 3,2020-06-13,2020-06-13,North,Dingo,NA,NA,NA,NA,3
Facility 19,2020-06-08,2020-06-13,North,Bolo,NA,NA,NA,NA,19
Facility 29,2020-06-12,2020-06-13,North,Dingo,NA,NA,NA,NA,29
Facility 36,2020-06-12,2020-06-13,North,Dingo,NA,NA,NA,NA,36
Facility 10,2020-06-13,2020-06-13,North,Bolo,NA,NA,NA,NA,10
Facility 4,2020-06-13,2020-06-13,North,Bolo,NA,NA,NA,NA,4
Facility 24,2020-06-08,2020-06-13,North,Bolo,NA,NA,NA,NA,24
Facility 24,2020-06-09,2020-06-13,North,Bolo,NA,NA,NA,NA,24
Facility 37,2020-06-13,2020-06-13,North,Bolo,NA,NA,NA,NA,37
Facility 41,2020-06-12,2020-06-13,North,Barnard,NA,NA,NA,NA,41
Facility 25,2020-06-10,2020-06-13,North,Bolo,NA,NA,NA,NA,25
Facility 24,2020-06-05,2020-06-13,North,Bolo,NA,NA,NA,NA,24
Facility 35,2020-06-12,2020-06-13,North,Spring,NA,NA,NA,NA,35
Facility 24,2020-06-04,2020-06-13,North,Bolo,NA,NA,NA,NA,24
Facility 30,2020-06-13,2020-06-13,North,Bolo,NA,NA,NA,NA,30
Facility 49,2020-06-12,2020-06-13,North,Dingo,NA,NA,NA,NA,49
Facility 21,2020-06-13,2020-06-13,North,Bolo,NA,NA,NA,NA,21
Facility 58,2020-06-12,2020-06-13,North,Spring,NA,NA,NA,NA,58
Facility 50,2020-06-12,2020-06-13,North,Spring,NA,NA,NA,NA,50
Facility 58,2020-06-11,2020-06-13,North,Spring,NA,NA,NA,NA,58
Facility 42,2020-06-11,2020-06-13,North,Dingo,NA,NA,NA,NA,42
Facility 23,2020-06-12,2020-06-13,North,Dingo,NA,NA,NA,NA,23
Facility 23,2020-06-11,2020-06-13,North,Dingo,NA,NA,NA,NA,23
Facility 42,2020-06-10,2020-06-13,North,Dingo,NA,NA,NA,NA,42
Facility 23,2020-06-10,2020-06-13,North,Dingo,NA,NA,NA,NA,23
Facility 4,2020-06-11,2020-06-13,North,Bolo,NA,NA,NA,NA,4
Facility 55,2020-06-12,2020-06-13,North,Bolo,NA,NA,NA,NA,55
Facility 55,2020-06-11,2020-06-13,North,Bolo,NA,NA,NA,NA,55
Facility 55,2020-06-10,2020-06-13,North,Bolo,NA,NA,NA,NA,55
Facility 55,2020-06-09,2020-06-13,North,Bolo,NA,NA,NA,NA,55
Facility 24,2020-06-13,2020-06-13,North,Bolo,NA,NA,NA,NA,24
Facility 26,2020-06-13,2020-06-13,North,Bolo,NA,NA,NA,NA,26
Facility 27,2020-06-10,2020-06-13,North,Spring,NA,NA,NA,NA,27
Facility 27,2020-06-09,2020-06-13,North,Spring,NA,NA,NA,NA,27
Facility 27,2020-06-08,2020-06-13,North,Spring,NA,NA,NA,NA,27
Facility 27,2020-06-07,2020-06-13,North,Spring,NA,NA,NA,NA,27
Facility 32,2020-06-11,2020-06-12,North,Spring,NA,NA,NA,NA,32
Facility 29,2020-06-11,2020-06-12,North,Dingo,NA,NA,NA,NA,29
Facility 60,2020-06-11,2020-06-12,North,Bolo,NA,NA,NA,NA,60
Facility 35,2020-06-11,2020-06-12,North,Spring,NA,NA,NA,NA,35
Facility 50,2020-06-11,2020-06-12,North,Spring,NA,NA,NA,NA,50
Facility 26,2020-06-12,2020-06-12,North,Bolo,NA,NA,NA,NA,26
Facility 49,2020-06-11,2020-06-12,North,Dingo,NA,NA,NA,NA,49
Facility 21,2020-06-12,2020-06-12,North,Bolo,NA,NA,NA,NA,21
Facility 37,2020-06-12,2020-06-12,North,Bolo,NA,NA,NA,NA,37
Facility 55,2020-06-08,2020-06-12,North,Bolo,NA,NA,NA,NA,55
Facility 55,2020-06-07,2020-06-12,North,Bolo,NA,NA,NA,NA,55
Facility 55,2020-06-06,2020-06-12,North,Bolo,NA,NA,NA,NA,55
Facility 55,2020-06-05,2020-06-12,North,Bolo,NA,NA,NA,NA,55
Facility 55,2020-06-04,2020-06-12,North,Bolo,NA,NA,NA,NA,55
Facility 55,2020-06-03,2020-06-12,North,Bolo,NA,NA,NA,NA,55
Facility 53,2020-06-11,2020-06-12,North,Bolo,NA,NA,NA,NA,53
Facility 13,2020-06-11,2020-06-12,North,Bolo,NA,NA,NA,NA,13
Facility 9,2020-06-11,2020-06-12,North,Spring,NA,NA,NA,NA,9
Facility 2,2020-06-11,2020-06-12,North,Bolo,NA,NA,NA,NA,2
Facility 2,2020-06-10,2020-06-12,North,Bolo,NA,NA,NA,NA,2
Facility 24,2020-06-12,2020-06-12,North,Bolo,NA,NA,NA,NA,24
Facility 3,2020-06-12,2020-06-12,North,Dingo,NA,NA,NA,NA,3
Facility 29,2020-06-10,2020-06-11,North,Dingo,NA,NA,NA,NA,29
Facility 26,2020-06-11,2020-06-11,North,Bolo,NA,NA,NA,NA,26
Facility 48,2020-06-10,2020-06-11,North,Dingo,NA,NA,NA,NA,48
Facility 5,2020-06-10,2020-06-11,North,Bolo,NA,NA,NA,NA,5
Facility 58,2020-06-10,2020-06-11,North,Spring,NA,NA,NA,NA,58
Facility 38,2020-06-11,2020-06-11,North,Bolo,NA,NA,NA,NA,38
Facility 38,2020-06-10,2020-06-11,North,Bolo,NA,NA,NA,NA,38
Facility 21,2020-06-11,2020-06-11,North,Bolo,NA,NA,NA,NA,21
Facility 37,2020-06-11,2020-06-11,North,Bolo,NA,NA,NA,NA,37
Facility 35,2020-06-10,2020-06-11,North,Spring,NA,NA,NA,NA,35
Facility 43,2020-06-10,2020-06-11,North,Dingo,NA,NA,NA,NA,43
Facility 43,2020-06-09,2020-06-11,North,Dingo,NA,NA,NA,NA,43
Facility 43,2020-06-08,2020-06-11,North,Dingo,NA,NA,NA,NA,43
Facility 43,2020-06-07,2020-06-11,North,Dingo,NA,NA,NA,NA,43
Facility 49,2020-06-10,2020-06-11,North,Dingo,NA,NA,NA,NA,49
Facility 13,2020-06-10,2020-06-11,North,Bolo,NA,NA,NA,NA,13
Facility 13,2020-06-09,2020-06-11,North,Bolo,NA,NA,NA,NA,13
Facility 50,2020-06-10,2020-06-11,North,Spring,NA,NA,NA,NA,50
Facility 24,2020-06-11,2020-06-11,North,Bolo,NA,NA,NA,NA,24
Facility 53,2020-06-10,2020-06-11,North,Bolo,NA,NA,NA,NA,53
Facility 3,2020-06-11,2020-06-11,North,Dingo,NA,NA,NA,NA,3
Facility 24,2020-06-10,2020-06-11,North,Bolo,NA,NA,NA,NA,24
Facility 26,2020-06-10,2020-06-10,North,Bolo,NA,NA,NA,NA,26
Facility 32,2020-06-10,2020-06-10,North,Spring,NA,NA,NA,NA,32
Facility 18,2020-06-10,2020-06-10,North,Bolo,NA,NA,NA,NA,18
Facility 48,2020-06-09,2020-06-10,North,Dingo,NA,NA,NA,NA,48
Facility 10,2020-06-10,2020-06-10,North,Bolo,NA,NA,NA,NA,10
Facility 4,2020-06-10,2020-06-10,North,Bolo,NA,NA,NA,NA,4
Facility 19,2020-06-07,2020-06-10,North,Bolo,NA,NA,NA,NA,19
Facility 38,2020-06-09,2020-06-10,North,Bolo,NA,NA,NA,NA,38
Facility 35,2020-06-09,2020-06-10,North,Spring,NA,NA,NA,NA,35
Facility 29,2020-06-09,2020-06-10,North,Dingo,NA,NA,NA,NA,29
Facility 8,2020-06-09,2020-06-10,North,Bolo,NA,NA,NA,NA,8
Facility 60,2020-06-09,2020-06-10,North,Bolo,NA,NA,NA,NA,60
Facility 60,2020-06-08,2020-06-10,North,Bolo,NA,NA,NA,NA,60
Facility 31,2020-06-10,2020-06-10,North,Dingo,NA,NA,NA,NA,31
Facility 58,2020-06-09,2020-06-10,North,Spring,NA,NA,NA,NA,58
Facility 21,2020-06-10,2020-06-10,North,Bolo,NA,NA,NA,NA,21
Facility 55,2020-06-27,2020-06-28,North,Bolo,NA,NA,NA,NA,55
Facility 55,2020-06-26,2020-06-28,North,Bolo,NA,NA,NA,NA,55
Facility 55,2020-06-25,2020-06-28,North,Bolo,NA,NA,NA,NA,55
Facility 55,2020-06-24,2020-06-28,North,Bolo,NA,NA,NA,NA,55
Facility 55,2020-06-23,2020-06-28,North,Bolo,NA,NA,NA,NA,55
Facility 5,2020-06-20,2020-06-28,North,Bolo,13,21,21,55,5
Facility 5,2020-06-19,2020-06-28,North,Bolo,0,0,0,0,5
Facility 21,2020-06-28,2020-06-28,North,Bolo,36,14,6,56,21
Facility 24,2020-06-27,2020-06-28,North,Bolo,10,17,41,68,24
Facility 1,2020-06-27,2020-06-28,North,Spring,NA,NA,NA,NA,1
Facility 26,2020-06-27,2020-06-28,North,Bolo,3,2,14,19,26
Facility 26,2020-06-26,2020-06-28,North,Bolo,0,0,0,0,26
Facility 26,2020-06-25,2020-06-28,North,Bolo,0,0,0,0,26
Facility 26,2020-06-24,2020-06-28,North,Bolo,1,2,6,9,26
Facility 26,2020-06-23,2020-06-28,North,Bolo,NA,NA,NA,NA,26
Facility 25,2020-06-27,2020-06-28,North,Bolo,NA,NA,NA,NA,25
Facility 37,2020-06-28,2020-06-28,North,Bolo,NA,NA,NA,NA,37
Facility 25,2020-06-24,2020-06-28,North,Bolo,NA,NA,NA,NA,25
Facility 26,2020-06-22,2020-06-28,North,Bolo,NA,NA,NA,NA,26
Facility 26,2020-06-21,2020-06-28,North,Bolo,NA,NA,NA,NA,26
Facility 26,2020-06-20,2020-06-28,North,Bolo,NA,NA,NA,NA,26
Facility 33,2020-06-27,2020-06-28,North,Barnard,1,5,11,17,33
Facility 26,2020-06-17,2020-06-28,North,Bolo,NA,NA,NA,NA,26
Facility 26,2020-06-16,2020-06-28,North,Bolo,NA,NA,NA,NA,26
Facility 3,2020-06-28,2020-06-28,North,Dingo,NA,NA,NA,NA,3
Facility 7,2020-06-28,2020-06-28,North,Spring,NA,NA,NA,NA,7
Facility 27,2020-06-27,2020-06-28,North,Spring,NA,NA,NA,NA,27
Facility 27,2020-06-27,2020-06-28,North,Spring,NA,NA,NA,NA,27
Facility 27,2020-06-27,2020-06-28,North,Spring,NA,NA,NA,NA,27
Facility 37,2020-06-27,2020-06-28,North,Bolo,NA,NA,NA,NA,37
Facility 23,2020-06-27,2020-06-28,North,Dingo,NA,NA,NA,NA,23
Facility 13,2020-06-26,2020-06-28,North,Bolo,NA,NA,NA,NA,13
Facility 51,2020-06-27,2020-06-28,North,Spring,NA,NA,NA,NA,51
Facility 13,2020-06-25,2020-06-28,North,Bolo,NA,NA,NA,NA,13
Facility 18,2020-06-27,2020-06-28,North,Bolo,8,7,6,21,18
Facility 32,2020-06-27,2020-06-28,North,Spring,NA,NA,NA,NA,32
Facility 2,2020-06-27,2020-06-28,North,Bolo,NA,NA,NA,NA,2
Facility 15,2020-06-26,2020-06-27,North,Barnard,NA,NA,NA,NA,15
Facility 36,2020-06-27,2020-06-27,North,Dingo,NA,NA,NA,NA,36
Facility 29,2020-06-26,2020-06-27,North,Dingo,NA,NA,NA,NA,29
Facility 58,2020-06-26,2020-06-27,North,Spring,NA,NA,NA,NA,58
Facility 4,2020-06-27,2020-06-27,North,Bolo,10,22,21,53,4
Facility 10,2020-06-27,2020-06-27,North,Bolo,NA,NA,NA,NA,10
Facility 8,2020-06-24,2020-06-27,North,Bolo,2,1,19,22,8
Facility 33,2020-06-24,2020-06-27,North,Barnard,3,4,5,12,33
Facility 35,2020-06-27,2020-06-27,North,Spring,NA,NA,NA,NA,35
Facility 21,2020-06-27,2020-06-27,North,Bolo,NA,NA,NA,NA,21
Facility 51,2020-06-25,2020-06-27,North,Spring,NA,NA,NA,NA,51
Facility 65,2020-06-20,2020-06-27,North,Spring,NA,NA,NA,NA,65
Facility 65,2020-06-21,2020-06-27,North,Spring,NA,NA,NA,NA,65
Facility 65,2020-06-24,2020-06-27,North,Spring,NA,NA,NA,NA,65
Facility 65,2020-06-23,2020-06-27,North,Spring,NA,NA,NA,NA,65
Facility 65,2020-06-22,2020-06-27,North,Spring,NA,NA,NA,NA,65
Facility 27,2020-06-24,2020-06-27,North,Spring,NA,NA,NA,NA,27
Facility 23,2020-06-24,2020-06-27,North,Dingo,NA,NA,NA,NA,23
Facility 3,2020-06-27,2020-06-27,North,Dingo,NA,NA,NA,NA,3
Facility 50,2020-06-26,2020-06-27,North,Spring,NA,NA,NA,NA,50
Facility 1,2020-06-26,2020-06-27,North,Spring,NA,NA,NA,NA,1
Facility 1,2020-06-24,2020-06-27,North,Spring,NA,NA,NA,NA,1
Facility 1,2020-06-23,2020-06-27,North,Spring,NA,NA,NA,NA,1
Facility 1,2020-06-25,2020-06-27,North,Spring,NA,NA,NA,NA,1
Facility 58,2020-06-25,2020-06-26,North,Spring,NA,NA,NA,NA,58
Facility 29,2020-06-25,2020-06-26,North,Dingo,NA,NA,NA,NA,29
Facility 36,2020-06-26,2020-06-26,North,Dingo,NA,NA,NA,NA,36
Facility 28,2020-06-24,2020-06-26,North,Spring,23,12,29,64,28
Facility 28,2020-06-25,2020-06-26,North,Spring,18,10,10,38,28
Facility 28,2020-06-25,2020-06-26,North,Spring,18,10,10,38,28
Facility 37,2020-06-26,2020-06-26,North,Bolo,NA,NA,NA,NA,37
Facility 9,2020-06-25,2020-06-26,North,Spring,NA,NA,NA,NA,9
Facility 21,2020-06-26,2020-06-26,North,Bolo,NA,NA,NA,NA,21
Facility 50,2020-06-25,2020-06-26,North,Spring,NA,NA,NA,NA,50
Facility 35,2020-06-26,2020-06-26,North,Spring,NA,NA,NA,NA,35
Facility 2,2020-06-25,2020-06-26,North,Bolo,NA,NA,NA,NA,2
Facility 32,2020-06-25,2020-06-26,North,Spring,NA,NA,NA,NA,32
Facility 15,2020-06-25,2020-06-26,North,Barnard,NA,NA,NA,NA,15
Facility 3,2020-06-26,2020-06-26,North,Dingo,NA,NA,NA,NA,3
Facility 3,2020-06-26,2020-06-26,North,Dingo,NA,NA,NA,NA,3
Facility 25,2020-06-23,2020-06-26,North,Bolo,NA,NA,NA,NA,25
Facility 29,2020-06-24,2020-06-25,North,Dingo,NA,NA,NA,NA,29
Facility 37,2020-06-25,2020-06-25,North,Bolo,NA,NA,NA,NA,37
Facility 36,2020-06-25,2020-06-25,North,Dingo,NA,NA,NA,NA,36
Facility 58,2020-06-24,2020-06-25,North,Spring,NA,NA,NA,NA,58
Facility 9,2020-06-24,2020-06-25,North,Spring,NA,NA,NA,NA,9
Facility 48,2020-06-23,2020-06-25,North,Dingo,NA,NA,NA,NA,48
Facility 9,2020-06-23,2020-06-25,North,Spring,NA,NA,NA,NA,9
Facility 35,2020-06-25,2020-06-25,North,Spring,NA,NA,NA,NA,35
Facility 21,2020-06-25,2020-06-25,North,Bolo,NA,NA,NA,NA,21
Facility 60,2020-06-23,2020-06-25,North,Bolo,NA,NA,NA,NA,60
Facility 13,2020-06-24,2020-06-25,North,Bolo,NA,NA,NA,NA,13
Facility 50,2020-06-24,2020-06-25,North,Spring,NA,NA,NA,NA,50
Facility 15,2020-06-24,2020-06-25,North,Barnard,NA,NA,NA,NA,15
Facility 18,2020-06-24,2020-06-25,North,Bolo,NA,NA,NA,NA,18
Facility 51,2020-06-24,2020-06-25,North,Spring,NA,NA,NA,NA,51
Facility 3,2020-06-25,2020-06-25,North,Dingo,NA,NA,NA,NA,3
Facility 2,2020-06-24,2020-06-25,North,Bolo,NA,NA,NA,NA,2
Facility 2,2020-06-23,2020-06-25,North,Bolo,NA,NA,NA,NA,2
Facility 2,2020-06-22,2020-06-25,North,Bolo,NA,NA,NA,NA,2
Facility 2,2020-06-21,2020-06-25,North,Bolo,NA,NA,NA,NA,2
Facility 36,2020-06-24,2020-06-24,North,Dingo,NA,NA,NA,NA,36
Facility 4,2020-06-24,2020-06-24,North,Bolo,NA,NA,NA,NA,4
Facility 37,2020-06-24,2020-06-24,North,Bolo,NA,NA,NA,NA,37
Facility 14,2020-06-24,2020-06-24,North,Dingo,NA,NA,NA,NA,14
Facility 10,2020-06-24,2020-06-24,North,Bolo,NA,NA,NA,NA,10
Facility 19,2020-06-23,2020-06-24,North,Bolo,NA,NA,NA,NA,19
Facility 35,2020-06-24,2020-06-24,North,Spring,NA,NA,NA,NA,35
Facility 21,2020-06-24,2020-06-24,North,Bolo,NA,NA,NA,NA,21
Facility 51,2020-06-23,2020-06-24,North,Spring,NA,NA,NA,NA,51
Facility 8,2020-06-22,2020-06-24,North,Bolo,NA,NA,NA,NA,8
Facility 13,2020-06-23,2020-06-24,North,Bolo,NA,NA,NA,NA,13
Facility 58,2020-06-23,2020-06-24,North,Spring,NA,NA,NA,NA,58
Facility 32,2020-06-23,2020-06-24,North,Spring,NA,NA,NA,NA,32
Facility 28,2020-06-23,2020-06-24,North,Spring,16,14,35,65,28
Facility 18,2020-06-23,2020-06-24,North,Bolo,NA,NA,NA,NA,18
Facility 49,2020-06-23,2020-06-24,North,Dingo,NA,NA,NA,NA,49
Facility 50,2020-06-23,2020-06-24,North,Spring,NA,NA,NA,NA,50
Facility 3,2020-06-24,2020-06-24,North,Dingo,NA,NA,NA,NA,3
Facility 23,2020-06-23,2020-06-24,North,Dingo,NA,NA,NA,NA,23
Facility 27,2020-06-23,2020-06-24,North,Spring,NA,NA,NA,NA,27
Facility 27,2020-06-22,2020-06-24,North,Spring,NA,NA,NA,NA,27
Facility 27,2020-06-21,2020-06-24,North,Spring,NA,NA,NA,NA,27
Facility 36,2020-06-23,2020-06-23,North,Dingo,NA,NA,NA,NA,36
Facility 29,2020-06-22,2020-06-23,North,Dingo,NA,NA,NA,NA,29
Facility 4,2020-06-23,2020-06-23,North,Bolo,NA,NA,NA,NA,4
Facility 37,2020-06-10,2020-06-10,North,Bolo,NA,NA,NA,NA,37
Facility 3,2020-06-10,2020-06-10,North,Dingo,NA,NA,NA,NA,3
Facility 23,2020-06-09,2020-06-10,North,Dingo,NA,NA,NA,NA,23
Facility 50,2020-06-09,2020-06-10,North,Spring,NA,NA,NA,NA,50
Facility 53,2020-06-09,2020-06-10,North,Bolo,NA,NA,NA,NA,53
Facility 49,2020-06-09,2020-06-10,North,Dingo,NA,NA,NA,NA,49
Facility 18,2020-06-09,2020-06-10,North,Bolo,NA,NA,NA,NA,18
Facility 2,2020-06-08,2020-06-10,North,Bolo,NA,NA,NA,NA,2
Facility 2,2020-06-09,2020-06-10,North,Bolo,NA,NA,NA,NA,2
Facility 34,2020-06-09,2020-06-09,North,Dingo,NA,NA,NA,NA,34
Facility 32,2020-06-09,2020-06-09,North,Spring,NA,NA,NA,NA,32
Facility 46,2020-06-08,2020-06-09,North,Dingo,NA,NA,NA,NA,46
Facility 4,2020-06-09,2020-06-09,North,Bolo,NA,NA,NA,NA,4
Facility 10,2020-06-09,2020-06-09,North,Bolo,NA,NA,NA,NA,10
Facility 29,2020-06-08,2020-06-09,North,Dingo,NA,NA,NA,NA,29
Facility 37,2020-06-09,2020-06-09,North,Bolo,NA,NA,NA,NA,37
Facility 36,2020-06-08,2020-06-09,North,Dingo,NA,NA,NA,NA,36
Facility 36,2020-06-07,2020-06-09,North,Dingo,NA,NA,NA,NA,36
Facility 9,2020-06-09,2020-06-09,North,Spring,NA,NA,NA,NA,9
Facility 9,2020-06-09,2020-06-09,North,Spring,NA,NA,NA,NA,9
Facility 21,2020-06-09,2020-06-09,North,Bolo,NA,NA,NA,NA,21
Facility 23,2020-06-08,2020-06-09,North,Dingo,NA,NA,NA,NA,23
Facility 8,2020-06-07,2020-06-09,North,Bolo,NA,NA,NA,NA,8
Facility 8,2020-06-08,2020-06-09,North,Bolo,NA,NA,NA,NA,8
Facility 38,2020-06-08,2020-06-09,North,Bolo,NA,NA,NA,NA,38
Facility 3,2020-06-09,2020-06-09,North,Dingo,NA,NA,NA,NA,3
Facility 25,2020-06-08,2020-06-09,North,Bolo,NA,NA,NA,NA,25
Facility 42,2020-06-08,2020-06-09,North,Dingo,NA,NA,NA,NA,42
Facility 58,2020-06-08,2020-06-09,North,Spring,NA,NA,NA,NA,58
Facility 31,2020-06-09,2020-06-09,North,Dingo,NA,NA,NA,NA,31
Facility 26,2020-06-09,2020-06-09,North,Bolo,NA,NA,NA,NA,26
Facility 53,2020-06-08,2020-06-09,North,Bolo,NA,NA,NA,NA,53
Facility 18,2020-06-08,2020-06-09,North,Bolo,NA,NA,NA,NA,18
Facility 29,2020-06-04,2020-06-08,North,Dingo,NA,NA,NA,NA,29
Facility 32,2020-06-07,2020-06-08,North,Spring,NA,NA,NA,NA,32
Facility 29,2020-06-03,2020-06-08,North,Dingo,NA,NA,NA,NA,29
