SpecID	PassNonPass	IOCOrder	BLFamilyLatin	BLFamilyEnglish	BLFamSequID	Taxo	Scientific	English	Diet-Inv	Diet-Vend	Diet-Vect	Diet-Vfish	Diet-Vunk	Diet-Scav	Diet-Fruit	Diet-Nect	Diet-Seed	Diet-PlantO	Diet-5Cat	Diet-Source	Diet-Certainty	Diet-EnteredBy	ForStrat-watbelowsurf	ForStrat-wataroundsurf	ForStrat-ground	ForStrat-understory	ForStrat-midhigh	ForStrat-canopy	ForStrat-aerial	PelagicSpecialist	ForStrat-Source	ForStrat-SpecLevel	ForStrat-EnteredBy	Nocturnal	BodyMass-Value	BodyMass-Source	BodyMass-SpecLevel	BodyMass-Comment	Record-Comment
10171	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus zeylanicus	Straw-headed Bulbul	70	0	0	0	0	0	30	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	40	20	20	20	0	0	Ref_10	1	Jessica	0	86.25	Dunning08	1		
10172	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus striatus	Striated Bulbul	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_10	A	Carolina	0	0	0	20	20	40	20	0	Ref_10	1	Jessica	0	51.96	Dunning08	1		
10173	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus leucogrammicus	Cream-striped Bulbul	10	0	0	0	0	0	90	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	0	0	80	20	0	0	Ref_10	1	Jessica	0	33.46	GenAvg	0		
10174	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus tympanistrigus	Spot-necked Bulbul	10	0	0	0	0	0	90	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	0	0	60	40	0	0	Ref_10	1	Jessica	0	33.46	GenAvg	0		
10175	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus melanoleucos	Black-and-white Bulbul	30	0	0	0	0	0	70	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	0	33	33	33	0	0	Ref_10	1	Jessica	0	31	Dunning08	1		
10176	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus priocephalus	Grey-headed Bulbul	10	0	0	0	0	0	90	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	0	33	33	33	0	0	Ref_10	1	Jessica	0	33.46	GenAvg	0		
10177	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus atriceps	Black-headed Bulbul	20	0	0	0	0	0	80	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	0	40	40	0	20	0	Ref_10	1	Jessica	0	25.5	Dunning08	1		
10178	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus melanicterus	Black-crested Bulbul	30	0	0	0	0	0	70	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	20	40	40	0	0	0	Ref_10	1	Jessica	0	29.3	Dunning08	1		
10184	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus squamatus	Scaly-breasted Bulbul	20	0	0	0	0	0	80	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	0	0	20	80	0	0	Ref_10	1	Jessica	0	22	Dunning08	1		
10185	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus cyaniventris	Grey-bellied Bulbul	20	0	0	0	0	0	80	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	0	0	20	80	0	0	Ref_10	1	Jessica	0	22	Dunning08	1		
10186	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus jocosus	Red-whiskered Bulbul	20	0	0	0	0	0	20	20	20	20	Omnivore	Ref_10	A	Carolina	0	0	20	40	40	0	0	0	Ref_10	1	Jessica	0	29.47	Dunning08	1		
10187	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus xanthorrhous	Brown-breasted Bulbul	20	0	0	0	0	0	60	0	20	0	FruiNect	Ref_10	A	Carolina	0	0	50	50	0	0	0	0	Ref_10	1	Jessica	0	26.9	Dunning08	1		
10188	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus sinensis	Light-vented Bulbul	20	0	0	0	0	0	50	0	0	30	Omnivore	Ref_10	A	Carolina	0	0	0	40	40	0	20	0	Ref_10	1	Jessica	0	34.2	Dunning08	1		
10189	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus taivanus	Taiwan Bulbul	0	0	0	0	0	0	50	0	0	50	Omnivore	Ref_10	A	Carolina	0	0	0	30	40	30	0	0	Ref_10	1	Other	0	26.11	Dunning08	1		
10192	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus barbatus	Common Bulbul	10	0	0	0	10	0	50	10	10	10	FruiNect	Ref_10	A	Carolina	0	0	20	40	40	0	0	0	Ref_10	1	Jessica	0	32.1	Dunning08	1		
10199	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus nigricans	Black-fronted Bulbul	20	0	0	0	0	0	60	20	0	0	FruiNect	Ref_10	A	Carolina	0	0	20	40	40	0	0	0	Ref_10	1	Jessica	0	30.8	Dunning08	1		
10202	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus capensis	Cape Bulbul	10	0	0	0	0	0	50	20	20	0	FruiNect	Ref_10	A	Carolina	0	0	0	40	40	0	20	0	Ref_10	1	Jessica	0	38.6	Dunning08	1		
10205	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus xanthopygos	White-spectacled Bulbul	20	0	0	0	0	0	60	10	10	0	FruiNect	Ref_10	A	Carolina	0	0	20	30	30	0	20	0	Ref_10	1	Jessica	0	37.64	Dunning08	1		
10206	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus leucotis	White-eared Bulbul	20	0	0	0	0	0	40	0	20	20	Omnivore	Ref_10	A	Carolina	0	0	30	30	40	0	0	0	Ref_10	1	Other	0	27.12	Dunning08	1		
10207	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus leucogenys	Himalayan Bulbul	40	0	0	0	0	0	20	30	0	10	Omnivore	Ref_10	A	Carolina	0	0	20	30	30	0	20	0	Ref_10	1	Jessica	0	35.94	Dunning08	1		
10208	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus cafer	Red-vented Bulbul	20	0	0	0	10	0	20	20	10	20	Omnivore	Ref_10	A	Carolina	0	0	20	30	30	0	20	0	Ref_10	1	Jessica	0	42.85	Dunning08	1		
10209	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus aurigaster	Sooty-headed Bulbul	20	0	0	0	10	0	20	20	10	20	Omnivore	Ref_10	C	Carolina	0	0	20	30	30	0	20	0	Ref_10	1	Jessica	0	44.33	Dunning08	1		
10210	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus eutilotus	Puff-backed Bulbul	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_10	A	Carolina	0	0	0	20	60	20	0	0	Ref_10	1	Jessica	0	35.3	Dunning08	1		
10211	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus nieuwenhuisii	Blue-wattled Bulbul	0	0	0	0	0	0	100	0	0	0	FruiNect	Ref_10	B	Carolina	0	0	0	80	20	0	0	0	Ref_10	1	Jessica	0	33.46	GenAvg	0		
10212	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus urostictus	Yellow-wattled Bulbul	0	0	0	0	0	0	100	0	0	0	FruiNect	Ref_10	B	Carolina	0	0	0	20	80	0	0	0	Ref_10	1	Jessica	0	24.8	Dunning08	1		
10213	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus bimaculatus	Orange-spotted Bulbul	20	0	0	0	0	0	80	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	0	20	80	0	0	0	Ref_10	1	Jessica	0	33.46	GenAvg	0		
10214	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus finlaysoni	Stripe-throated Bulbul	30	0	0	0	0	0	40	0	30	0	Omnivore	Ref_10	A	Carolina	0	0	0	20	80	0	0	0	Ref_10	1	Jessica	0	26.3	Dunning08	1		
10215	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus xantholaemus	Yellow-throated Bulbul	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_10	A	Carolina	0	0	0	20	80	0	0	0	Ref_10	1	Jessica	0	33.46	GenAvg	0		
10216	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus penicillatus	Yellow-eared Bulbul	0	0	0	0	0	0	100	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	0	50	50	0	0	0	Ref_10	1	Jessica	0	36.5	Dunning08	1		
10217	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus flavescens	Flavescent Bulbul	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_10	A	Carolina	0	0	0	40	40	20	0	0	Ref_10	1	Jessica	0	28.9	Dunning08	1		
10218	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus luteolus	White-browed Bulbul	20	0	0	0	0	0	70	10	0	0	FruiNect	Ref_10	A	Carolina	0	0	20	40	40	0	0	0	Ref_10	1	Jessica	0	34.7	Dunning08	1		
10219	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus goiavier	Yellow-vented Bulbul	10	0	0	0	0	0	50	20	20	0	FruiNect	Ref_10	A	Carolina	0	0	40	40	20	0	0	0	Ref_10	1	Jessica	0	27.8	Dunning08	1		
10220	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus plumosus	Olive-winged Bulbul	20	0	0	0	0	0	60	0	20	0	FruiNect	Ref_10	A	Carolina	0	0	33	33	33	0	0	0	Ref_10	1	Jessica	0	34.85	Dunning08	1		
10221	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus blanfordi	Streak-eared Bulbul	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_10	A	Carolina	0	0	30	20	20	30	0	0	Ref_10	1	Other	0	33.4	Dunning08	1		
10222	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus simplex	Cream-vented Bulbul	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_10	A	Carolina	0	0	0	20	60	20	0	0	Ref_10	1	Jessica	0	25.1	Dunning08	1		
10223	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus brunneus	Red-eyed Bulbul	20	0	0	0	0	0	50	0	30	0	Omnivore	Ref_10	A	Carolina	0	0	0	20	70	10	0	0	Ref_10	1	Jessica	0	28.8	Dunning08	1		
10224	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pycnonotus erythropthalmos	Spectacled Bulbul	20	0	0	0	0	0	50	0	0	30	Omnivore	Ref_10	A	Carolina	0	0	0	33	33	33	0	0	Ref_10	1	Jessica	0	19.2	Dunning08	1		
10227	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Andropadus montanus	Cameroon Montane Greenbul	20	0	0	0	0	0	60	0	20	0	FruiNect	Ref_10	A	Carolina	0	0	0	70	30	0	0	0	Ref_10	1	Jessica	0	32.6	Dunning08	1		
10228	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Andropadus masukuensis	Shelley's Greenbul	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_10	A	Carolina	0	0	0	30	40	30	0	0	Ref_10	1	Jessica	0	26.8	Dunning08	1		
10230	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Andropadus virens	Little Greenbul	30	0	0	0	0	0	70	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	30	30	40	0	0	0	Ref_10	1	Jessica	0	26.56	Dunning08	1		
10232	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Andropadus gracilis	Grey Greenbul	20	0	0	0	0	0	40	0	40	0	Omnivore	Ref_10	A	Carolina	0	0	0	20	60	20	0	0	Ref_10	1	Jessica	0	21.63	Dunning08	1		
10233	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Andropadus ansorgei	Ansorge's Greenbul	30	0	0	0	0	0	40	0	30	0	Omnivore	Ref_10	A	Carolina	0	0	0	0	80	20	0	0	Ref_10	1	Jessica	0	18.7	Dunning08	1		
10234	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Andropadus curvirostris	Plain Greenbul	20	0	0	0	0	0	50	0	30	0	Omnivore	Ref_10	A	Carolina	0	0	0	20	80	0	0	0	Ref_10	1	Jessica	0	24.9	Dunning08	1		
10235	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Andropadus gracilirostris	Slender-billed Greenbul	20	0	0	0	0	0	60	0	20	0	FruiNect	Ref_10	A	Carolina	0	0	0	0	70	30	0	0	Ref_10	1	Jessica	0	31.24	Dunning08	1		
10236	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Andropadus importunus	Sombre Greenbul	30	0	0	0	0	0	70	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	10	10	20	60	0	0	Ref_10	1	Jessica	0	27.4	Dunning08	1		
10240	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Andropadus latirostris	Yellow-whiskered Greenbul	30	0	20	0	0	0	50	0	0	0	Omnivore	Ref_10	A	Carolina	0	0	33	33	33	0	0	0	Ref_10	1	Jessica	0	26.2	Dunning08	1		
10241	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Andropadus tephrolaemus	Western Mountain Greenbul	30	0	0	0	0	0	70	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	0	33	33	33	0	0	Ref_10	1	Jessica	0	38.3	Dunning08	1		
10246	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Andropadus milanjensis	Stripe-cheeked Greenbul	30	0	10	0	0	0	40	0	20	0	Omnivore	Ref_10	A	Carolina	0	0	0	20	60	20	0	0	Ref_10	1	Jessica	0	37.38	Dunning08	1		
10250	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Calyptocichla serina	Golden Greenbul	20	0	0	0	0	0	60	0	20	0	FruiNect	Ref_10	A	Carolina	0	0	0	20	40	40	0	0	Ref_10	1	Jessica	0	38.73	Dunning08	1		
10252	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Baeopogon indicator	Honeyguide Greenbul	30	0	0	0	0	0	70	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	0	0	70	30	0	0	Ref_10	1	Jessica	0	45.8	Dunning08	1		
10253	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Baeopogon clamans	White-tailed Greenbul	30	0	0	0	0	0	70	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	0	0	70	30	0	0	Ref_10	1	Jessica	0	46	GenAvg	0		
10254	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Ixonotus guttatus	Spotted Greenbul	40	0	0	0	0	0	60	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	0	0	70	30	0	0	Ref_10	1	Jessica	0	35.2	Dunning08	1		
10257	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Chlorocichla simplex	Simple Greenbul	30	0	0	0	0	0	40	0	30	0	Omnivore	Ref_10	A	Carolina	0	0	0	33	33	33	0	0	Ref_10	1	Jessica	0	46.43	Dunning08	1		
10258	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Chlorocichla flavicollis	Yellow-throated Greenbul	30	0	0	0	0	0	70	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	40	40	20	0	0	0	Ref_10	1	Jessica	0	48.72	Dunning08	1		
10259	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Chlorocichla falkensteini	Yellow-necked Greenbul	30	0	0	0	0	0	70	0	0	0	FruiNect	Ref_10	A	Carolina	0	0	0	100	0	0	0	0	Ref_10	1	Jessica	0	31.7	Dunning08	1		
10260	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Chlorocichla flaviventris	Yellow-bellied Greenbul	20	0	0	0	0	0	40	0	20	20	Omnivore	Ref_10	A	Carolina	0	0	0	30	40	30	0	0	Ref_10	1	Jessica	0	39.36	Dunning08	1		
10262	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Chlorocichla laetissima	Joyful Greenbul	0	0	0	0	0	0	60	0	40	0	FruiNect	Ref_10	A	Carolina	0	0	0	30	60	10	0	0	Ref_10	1	Jessica	0	50.2	Dunning08	1		
10263	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Chlorocichla prigoginei	Prigogine's Greenbul	20	0	0	0	0	0	40	0	40	0	Omnivore	Ref_10	B	Carolina	0	0	50	50	0	0	0	0	Ref_10	1	Jessica	0	45.26	GenAvg	0		
10264	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Thescelocichla leucopleura	Swamp Greenbul	20	0	0	0	0	0	50	0	30	0	Omnivore	Ref_10	A	Carolina	0	0	25	25	25	25	0	0	Ref_10	1	Jessica	0	62.1	Dunning08	1		
10266	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Pyrrhurus scandens	Leaf-love	40	0	0	0	0	0	30	0	30	0	Omnivore	Ref_10	A	Carolina	0	0	0	20	60	20	0	0	Ref_10	1	Jessica	0	43.82	Dunning08	1		
10269	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Phyllastrephus cabanisi	Cabanis's Greenbul	90	0	0	0	0	0	10	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	40	40	20	0	0	0	Ref_10	1	Jessica	0	34.4	Dunning08	1		
10271	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Phyllastrephus fischeri	Fischer's Greenbul	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	50	50	0	0	0	0	Ref_10	1	Jessica	0	27.01	Dunning08	1		
10274	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Phyllastrephus terrestris	Terrestrial Brownbul	40	0	20	0	0	0	20	0	20	0	Omnivore	Ref_10	A	Carolina	0	0	50	50	0	0	0	0	Ref_10	1	Jessica	0	31.08	Dunning08	1		
10275	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Phyllastrephus strepitans	Northern Brownbul	50	0	0	0	0	0	50	0	0	0	Omnivore	Ref_10	A	Carolina	0	0	50	50	0	0	0	0	Ref_10	1	Jessica	0	27.1	Dunning08	1		
10276	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Phyllastrephus fulviventris	Pale-olive Greenbul	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	20	50	20	10	0	0	Ref_10	1	Jessica	0	33.31	Dunning08	1		
10277	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Phyllastrephus cerviniventris	Grey-olive Greenbul	80	0	0	0	0	0	20	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	40	40	20	0	0	0	Ref_10	1	Jessica	0	27	Dunning08	1		
10278	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Phyllastrephus baumanni	Baumann's Greenbul	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_10	C	Carolina	0	0	40	40	20	0	0	0	Ref_10	1	Jessica	0	27.46	Dunning08	1		
10279	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Phyllastrephus poensis	Cameroon Olive Greenbul	80	0	0	0	0	0	20	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	0	80	20	0	0	0	Ref_10	1	Jessica	0	28.9	Dunning08	1		
10281	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Phyllastrephus hypochloris	Toro Olive Greenbul	80	0	0	0	0	0	20	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	0	80	20	0	0	0	Ref_10	1	Jessica	0	23.13	Dunning08	1		
10282	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	IOC27	Phyllastrephus lorenzi	Sassi's Olive Greenbul	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_10	C	Carolina	0	0	0	70	30	0	0	0	Ref_10	1	Jessica	0	19	Dunning08	1		
10283	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Phyllastrephus poliocephalus	Grey-headed Greenbul	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	0	0	70	30	0	0	Ref_10	1	Jessica	0	53	Dunning08	1		
10284	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Phyllastrephus flavostriatus	Yellow-streaked Greenbul	80	0	0	0	0	0	20	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	0	20	60	20	0	0	Ref_10	1	Jessica	0	28.3	Dunning08	1		
10287	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Phyllastrephus debilis	Tiny Greenbul	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	0	80	20	0	0	0	Ref_10	1	Jessica	0	14.31	Dunning08	1		
10288	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Phyllastrephus albigularis	White-throated Greenbul	80	0	0	0	0	0	20	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	0	80	20	0	0	0	Ref_10	1	Jessica	0	24.54	Dunning08	1		
10289	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Phyllastrephus icterinus	Icterine Greenbul	60	0	0	0	0	0	20	0	20	0	Invertebrate	Ref_10	A	Carolina	0	0	0	20	80	0	0	0	Ref_10	1	Jessica	0	18.9	Dunning08	1		
10290	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Phyllastrephus leucolepis	Liberian Greenbul	90	0	0	0	0	0	10	0	0	0	Invertebrate	Ref_10	D1	Carolina	0	0	0	0	100	0	0	0	Ref_10	1	Jessica	0	26.27	GenAvg	0		
10291	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Phyllastrephus xavieri	Xavier's Greenbul	70	0	0	0	0	0	20	0	10	0	Invertebrate	Ref_10	A	Carolina	0	0	0	0	70	30	0	0	Ref_10	1	Jessica	0	22.64	Dunning08	1		
10293	Passeriformes	Passeriformes	Sylviidae	Old World warblers	161	BL3	Bernieria madagascariensis	Common Tetraka	80	0	20	0	0	0	0	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	0	20	80	0	0	0	Ref_10	1	Jessica	0	25.33	Dunning08	1		
10294	Passeriformes	Passeriformes	Sylviidae	Old World warblers	161	BL3	Bernieria zosterops	Spectacled Tetraka	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	0	80	20	0	0	0	Ref_10	1	Jessica	0	10.85	Dunning08	1		
10295	Passeriformes	Passeriformes	Sylviidae	Old World warblers	161	BL3	Bernieria apperti	Appert's Tetraka	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	60	40	0	0	0	0	Ref_10	1	Jessica	0	14.6	Dunning08	1		
10296	Passeriformes	Passeriformes	Sylviidae	Old World warblers	161	BL3	Bernieria tenebrosa	Dusky Tetraka	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	60	40	0	0	0	0	Ref_10	1	Jessica	0	21.4	Dunning08	1		
10297	Passeriformes	Passeriformes	Sylviidae	Old World warblers	161	BL3	Bernieria cinereiceps	Grey-crowned Tetraka	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	0	20	80	0	0	0	Ref_10	1	Jessica	0	18.2	Dunning08	1		
10300	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Bleda syndactylus	Common Bristlebill	80	0	10	0	0	0	10	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	30	30	40	0	0	0	Ref_10	1	Jessica	0	46.14	Dunning08	1		
10301	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Bleda eximius	Green-tailed Bristlebill	80	0	20	0	0	0	0	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	50	50	0	0	0	0	Ref_10	1	Jessica	0	35.7	Dunning08	1		
10303	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Bleda canicapillus	Grey-headed Bristlebill	70	0	20	0	0	0	10	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	40	40	20	0	0	0	Ref_10	1	Jessica	0	45.4	PrimScale	1		
10305	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Nicator chloris	Yellow-spotted Nicator	60	0	20	0	0	0	10	0	10	0	Invertebrate	Ref_10	A	Carolina	0	0	10	10	80	0	0	0	Ref_10	1	Jessica	0	46.1	Dunning08	1		
10306	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Nicator gularis	Eastern Nicator	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	20	30	30	20	0	0	Ref_10	1	Jessica	0	45.58	Dunning08	1		
10307	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Nicator vireo	Yellow-throated Nicator	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	0	20	80	0	0	0	Ref_10	1	Jessica	0	23.6	Dunning08	1		
10309	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Criniger barbatus	Bearded Bulbul	70	0	0	0	0	0	20	0	10	0	Invertebrate	Ref_10	A	Carolina	0	0	0	40	60	0	0	0	Ref_10	1	Jessica	0	42.56	Dunning08	1		
10310	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Criniger chloronotus	Green-backed Bulbul	90	0	0	0	0	0	10	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	0	20	80	0	0	0	Ref_10	1	Jessica	0	45	Dunning08	1		
10312	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Criniger calurus	Red-tailed Bulbul	60	0	20	0	0	0	10	0	10	0	Invertebrate	Ref_10	A	Carolina	0	0	0	0	100	0	0	0	Ref_10	1	Jessica	0	37.72	Dunning08	1		
10313	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Criniger olivaceus	Yellow-bearded Greenbul	80	0	0	0	0	0	20	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	0	0	100	0	0	0	Ref_10	1	Jessica	0	28.1	Dunning08	1		
10314	Passeriformes	Passeriformes	Pycnonotidae	Bulbuls	160	BL3	Criniger ndussumensis	White-bearded Bulbul	90	0	0	0	0	0	10	0	0	0	Invertebrate	Ref_10	A	Carolina	0	0	0	0	100	0	0	0	Ref_10	1	Jessica	0	23	Dunning08	1		
