MSW3_ID	Scientific	MSWFamilyLatin	Diet-Inv	Diet-Vend	Diet-Vect	Diet-Vfish	Diet-Vunk	Diet-Scav	Diet-Fruit	Diet-Nect	Diet-Seed	Diet-PlantO	Diet-Source	Diet-Certainty	ForStrat-Value	ForStrat-Certainty	ForStrat-Comment	Activity-Nocturnal	Activity-Crepuscular	Activity-Diurnal	Activity-Source	Activity-Certainty	BodyMass-Value	BodyMass-Source	BodyMass-SpecLevel
4628	Myotis sodalis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	6.91	Ref_117	1
4629	Myotis simus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	8.2	Ref_117	1
4630	Myotis siligorensis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	2.7	Ref_117	1
4631	Myotis pruinosus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7.25	Ref_178	2
4632	Myotis thysanodes	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	8.13	Ref_117	1
4633	Myotis ricketti	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7.74	"Ref_2, Ref_3"	0
4634	Myotis tricolor	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	13.94	Ref_117	1
4635	Myotis riparius	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5.55	Ref_117	1
4636	Myotis sicarius	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	17.43	Ref_178	2
4637	Myotis septentrionalis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	7.74	"Ref_2, Ref_3"	0
4638	Myotis scotti	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	6.86	Ref_178	2
4639	Myotis schaubi	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	9.46	Ref_178	2
4640	Myotis ruber	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5	Ref_117	1
4641	Myotis punicus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	7.74	"Ref_2, Ref_3"	0
4642	Myotis dominicensis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5.9	Ref_178	2
4643	Myotis oxyotus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5.5	Ref_117	1
4644	Myotis rosseti	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	3.29	Ref_117	1
4645	Myotis peninsularis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7.26	Ref_178	2
4646	Myotis pequinius	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	9.52	Ref_178	2
4647	Myotis planiceps	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5.36	Ref_178	2
4648	Myotis stalkeri	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	9.05	Ref_178	2
4649	Myotis yumanensis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5.39	Ref_117	1
4650	Myotis oreias	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	8.31	Ref_178	2
4651	Myotis yesoensis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7.74	"Ref_2, Ref_3"	0
4652	Myotis yanbarensis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	7.74	"Ref_2, Ref_3"	0
4653	Myotis welwitschii	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	15.5	Ref_117	1
4654	Myotis volans	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	8.46	Ref_117	1
4655	Myotis vivesi	Vespertilionidae	80	0	0	20	0	0	0	0	0	0	Ref_1	ABC	G	B	Aquatic	1	0	0	Ref_1	ABC	25	Ref_117	1
4656	Myotis velifer	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	10.1	Ref_117	1
4657	Myotis goudoti	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5.56	Ref_58	1
4658	Myotis annectans	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	9.8	Ref_117	1
4659	Myotis bombinus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	9.46	Ref_178	2
4660	Myotis bocagii	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7.93	Ref_58	1
4661	Myotis blythii	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	22.47	Ref_117	1
4662	Myotis bechsteinii	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	S	A		1	0	0	Ref_1	ABC	9.47	Ref_58	1
4663	Myotis austroriparius	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	6.84	Ref_117	1
4664	Myotis australis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5.62	Ref_178	2
4665	Myotis auriculus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	S	A		1	0	0	Ref_1	ABC	36.99	Ref_117	1
4666	Myotis brandtii	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	5.3	Ref_58	1
4667	Myotis atacamensis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	6.77	Ref_126	1
4668	Myotis albescens	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5.3	Ref_117	1
4669	Myotis annamiticus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	7.74	"Ref_2, Ref_3"	0
4670	Myotis anjouanensis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	7.74	"Ref_2, Ref_3"	0
4671	Myotis altarium	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	11	Ref_117	1
4672	Myotis alcathoe	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	7.74	"Ref_2, Ref_3"	0
4673	Myotis gomantongensis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	7.74	"Ref_2, Ref_3"	0
4674	Myotis aelleni	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7.26	Ref_178	2
4675	Myotis emarginatus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	S	A		1	0	0	Ref_1	ABC	7.66	Ref_117	1
4676	Myotis abei	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7.74	"Ref_2, Ref_3"	0
4677	Myotis ater	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	7.74	"Ref_2, Ref_3"	0
4678	Myotis evotis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	S	A		1	0	0	Ref_1	ABC	6.7	Ref_117	1
4679	Myotis bucharensis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	7.74	"Ref_2, Ref_3"	0
4680	Myotis frater	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7.55	Ref_117	1
4681	Myotis fortidens	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	4.35	Ref_117	1
4682	Myotis formosus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7	Ref_117	1
4683	Myotis findleyi	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5.9	Ref_178	2
4684	Myotis adversus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	G	B	Aquatic	1	0	0	Ref_1	ABC	10.55	Ref_117	1
4685	Myotis fimbriatus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	7.74	"Ref_2, Ref_3"	0
4686	Myotis elegans	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	4.05	Ref_117	1
4687	Myotis davidii	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	7.74	"Ref_2, Ref_3"	0
4688	Myotis chiloensis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	6.75	Ref_117	1
4689	Myotis californicus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	4.6	Ref_117	1
4690	Myotis capaccinii	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7.44	Ref_117	1
4691	Myotis daubentonii	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7.63	Ref_58	1
4692	Myotis chinensis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	42	Ref_117	1
4693	Myotis ciliolabrum	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	4.89	Ref_58	1
4694	Myotis cobanensis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7.26	Ref_178	2
4695	Myotis csorbai	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	7.74	"Ref_2, Ref_3"	0
4696	Myotis dasycneme	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	14.13	Ref_117	1
4697	Miniopterus shortridgei	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	9.76	"Ref_2, Ref_3"	0
4698	Miniopterus majori	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	9	Ref_129	1
4699	Miniopterus inflatus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	14.2	Ref_117	1
4700	Miniopterus gleni	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	9	Ref_129	1
4701	Miniopterus fuscus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	10.73	Ref_117	1
4702	Miniopterus fraterculus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7.3	Ref_117	1
4703	Miniopterus australis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	6.15	Ref_117	1
4704	Miniopterus manavi	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7	Ref_129	1
4705	Miniopterus africanus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	9.76	"Ref_2, Ref_3"	0
4706	Miniopterus magnater	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	14.07	Ref_117	1
4707	Miniopterus medius	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	11.4	Ref_58	1
4708	Miniopterus minor	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7.01	Ref_117	1
4709	Miniopterus natalensis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	10.43	Ref_58	1
4710	Miniopterus paululus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	9.76	"Ref_2, Ref_3"	0
4711	Miniopterus pusillus	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	8.61	Ref_117	1
4712	Miniopterus robustior	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	12.06	Ref_178	2
4713	Miniopterus schreibersii	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	11.46	Ref_58	1
4714	Miniopterus tristis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	15.75	Ref_117	1
4715	Minopterus macrocneme	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_3	D2	A	A		1	0	0	Ref_1	ABC	9.83	"Ref_2, Ref_3"	0
4716	Harpiocephalus harpia	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	16.31	Ref_117	1
4717	Harpiocephalus mordax	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	16.31	"Ref_2, Ref_3"	0
4718	Murina tenebrosa	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5.74	Ref_178	2
4719	Murina aenea	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7.38	Ref_117	1
4720	Murina tubinaris	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5.45	Ref_117	1
4721	Murina suilla	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	3.63	Ref_117	1
4722	Murina silvatica	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5.92	"Ref_2, Ref_3"	0
4723	Murina ryukyuana	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	5.92	"Ref_2, Ref_3"	0
4724	Murina rozendaali	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	4.55	Ref_117	1
4725	Murina puta	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	6.73	Ref_178	2
4726	Murina leucogaster	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7.55	Ref_117	1
4727	Murina huttoni	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	7.6	Ref_117	1
4728	Murina hilgendorfi	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	5.92	"Ref_2, Ref_3"	0
4729	Murina fusca	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	6.23	Ref_178	2
4730	Murina florium	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	4.25	Ref_117	1
4731	Murina aurata	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5.74	Ref_178	2
4732	Murina ussuriensis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5.74	Ref_178	2
4733	Murina cyclotis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	9.28	Ref_117	1
4734	Murina grisea	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	6.58	Ref_178	2
4735	Kerivoula lenis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	B	and gleaners	1	0	0	Ref_1	ABC	4.9	"Ref_2, Ref_3"	0
4736	Kerivoula agnella	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	5.03	Ref_178	2
4737	Kerivoula argentata	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	10	Ref_117	1
4738	Kerivoula cuprosa	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	5.03	Ref_178	2
4739	Kerivoula eriophora	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	5.03	Ref_178	2
4740	Kerivoula flora	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	5.95	Ref_117	1
4741	Kerivoula hardwickii	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	4.55	Ref_58	1
4742	Kerivoula africana	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	4.9	"Ref_2, Ref_3"	0
4743	Kerivoula lanosa	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	S	A		1	0	0	Ref_1	ABC	6.5	Ref_117	1
4744	Kerivoula smithii	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	5.03	Ref_178	2
4745	Kerivoula minuta	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	2.07	Ref_117	1
4746	Kerivoula muscina	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	5.15	Ref_117	1
4747	Kerivoula myrella	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	6.5	Ref_136	1
4748	Kerivoula papillosa	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	9.8	Ref_117	1
4749	Kerivoula pellucida	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	4.13	Ref_117	1
4750	Kerivoula phalaena	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	3	Ref_117	1
4751	Kerivoula picta	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	4.5	Ref_117	1
4752	Kerivoula whiteheadi	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	3.95	Ref_117	1
4753	Kerivoula intermedia	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	3.55	Ref_117	1
4754	Phoniscus papuensis	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	S	A		1	0	0	Ref_1	ABC	6.32	Ref_58	1
4755	Phoniscus jagorii	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	4.7	Ref_58	1
4756	Phoniscus atrox	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	4.81	Ref_58	1
4757	Phoniscus aerosa	Vespertilionidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B	and gleaners	1	0	0	Ref_1	ABC	5.23	"Ref_2, Ref_3"	0
4758	Mormoops blainvillei	Mormoopidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	8.69	Ref_58	1
4759	Mormoops megalophylla	Mormoopidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	15.81	Ref_117	1
4760	Mormoops magna	Mormoopidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	11.72	"Ref_2, Ref_3"	0
4761	Pteronotus davyi	Mormoopidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	9.21	Ref_117	1
4762	Pteronotus gymnonotus	Mormoopidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	14.43	Ref_117	1
4763	Pteronotus quadridens	Mormoopidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5.16	Ref_117	1
4764	Pteronotus macleayii	Mormoopidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5.35	Ref_117	1
4765	Pteronotus parnellii	Mormoopidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	19.67	Ref_117	1
4766	Pteronotus pristinus	Mormoopidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	9.25	"Ref_2, Ref_3"	0
4767	Pteronotus personatus	Mormoopidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	8.71	Ref_117	1
4768	Noctilio leporinus	Noctilionidae	50	0	0	50	0	0	0	0	0	0	Ref_1	ABC	G	B	aquatic	1	0	0	Ref_1	ABC	58.32	Ref_117	1
4769	Noctilio albiventris	Noctilionidae	80	0	0	20	0	0	0	0	0	0	Ref_1	ABC	G	B	aquatic	1	0	0	Ref_1	ABC	30.85	Ref_117	1
4770	Amorphochilus schnablii	Furipteridae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	3.3	Ref_117	1
4771	Furipterus horrens	Furipteridae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	3.18	Ref_117	1
4772	Thyroptera discifera	Thyropteridae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B		1	0	0	Ref_1	ABC	3.1	Ref_117	1
4773	Thyroptera lavali	Thyropteridae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	B		1	0	0	Ref_1	ABC	3.67	"Ref_2, Ref_3"	0
4774	Thyroptera tricolor	Thyropteridae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	B		1	0	0	Ref_1	ABC	4.36	Ref_117	1
4775	Chilonatalus micropus	Natalidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	2.5	Ref_150	1
4776	Chilonatalus tumidifrons	Natalidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	3.62	Ref_58	1
4777	Natalus jamaicensis	Natalidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	5.76	"Ref_2, Ref_3"	0
4778	Natalus major	Natalidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	5.76	"Ref_2, Ref_3"	0
4779	Natalus primus	Natalidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	A	A		1	0	0	Ref_1	ABC	5.76	"Ref_2, Ref_3"	0
4780	Natalus tumidirostris	Natalidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	6.05	Ref_117	1
4781	Natalus stramineus	Natalidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	5.48	Ref_117	1
4782	Nyctiellus lepidus	Natalidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	A	A		1	0	0	Ref_1	ABC	4.48	Ref_178	2
4783	Manis crassicaudata	Manidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	Ar	A		1	0	0	Ref_1	ABC	8457.33	Ref_117	1
4784	Manis pentadactyla	Manidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	S	A		1	0	0	Ref_1	ABC	4675	Ref_117	1
4785	Manis culionensis	Manidae	100	0	0	0	0	0	0	0	0	0	Ref_2	D1	S	A		1	0	0	Ref_1	ABC	5982.25	"Ref_2, Ref_3"	0
4786	Manis javanica	Manidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	Ar	A		1	0	0	Ref_1	ABC	5150	Ref_117	1
4787	Manis temminckii	Manidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	G	A		1	0	0	Ref_1	ABC	7179.93	Ref_117	1
4788	Manis gigantea	Manidae	100	0	0	0	0	0	0	0	0	0	Ref_1	ABC	G	A		1	0	0	Ref_1	ABC	32999.7	Ref_117	1
